ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,Redshift,RedshiftFlag
IC1673,1237666215151862037,20.1930634785702,33.0449068219365,4829,301,4,161,GALAXY,16.59712,14.72347,13.89746,13.44467,13.18152,0.016978,
SDSSJ012148.69+334607.8,1237678893352288668,20.4528946471935,33.7688401323662,7781,301,3,67,GALAXY,24.30689,21.692610000000002,19.70982,18.8,18.50406,0.42673199999999994,SPEC
2MASSJ01250631+3241163,1237678892278940005,21.2761494339412,32.6879023786256,7781,301,1,73,GALAXY,23.13916,20.25965,18.60229,17.975620000000003,17.67212,0.29327,SPEC
3C041,1237666213541446315,21.684717591968102,33.219740346136,4829,301,1,164,GALAXY,23.43141,22.50105,21.614320000000003,20.708470000000002,19.780070000000002,0.795,
SDSSJ012043.08+330338.1,1237666215151863059,20.179508940811697,33.0605882381535,4829,301,4,161,GALAXY,23.65887,22.09769,20.61591,19.70476,19.20889,0.546823,SPEC
2MASSJ01243509+3352293,1237666214078579185,21.1460358139744,33.8747223894703,4829,301,2,168,GALAXY,21.75489,19.88249,18.21141,17.59264,17.194779999999998,0.297848,SPEC
SDSSJ012159.61+324238.9,1237666214614860652,20.4983868320057,32.7108274578036,4829,301,3,159,GALAXY,24.29412,22.6285,20.79551,19.68947,19.12408,0.598854,SPEC
SDSSJ012534.53+324431.2,1237678892279005631,21.3938870518957,32.7420229278829,7781,301,1,74,GALAXY,23.19131,22.14893,20.557560000000002,19.71784,19.363020000000002,0.49754799999999993,SPEC
SDSSJ012208.60+324114.7,1237666214614860615,20.5358682264123,32.68743297621619,4829,301,3,159,GALAXY,25.767689999999998,22.355729999999998,20.2948,19.1363,18.621229999999997,0.598358,SPEC
SDSSJ012039.72+332607.3,1237666215152058929,20.1655214232166,33.435379115401,4829,301,4,164,GALAXY,22.4624,19.92365,18.404729999999997,17.79614,17.35824,0.21645599999999998,SPEC
SDSSJ012514.64+324136.2,1237678892278940567,21.3110319272545,32.6934169784585,7781,301,1,73,GALAXY,24.23292,23.17717,21.562829999999998,20.39692,19.91893,0.6241359999999999,SPEC
SDSSJ012558.80+334148.2,1237678807457333960,21.495034766960696,33.6967402587576,7761,301,3,134,GALAXY,23.12151,22.05186,20.727929999999997,19.8148,19.30844,0.497357,SPEC
2MASXJ01213037+3343521,1237678893352288465,20.3763646568505,33.731119427094896,7781,301,3,67,GALAXY,19.898770000000003,17.74614,16.64193,16.17543,15.758420000000001,0.122776,SPEC
NGC0512,1237678807457136701,20.9988433231855,33.907860809454,7761,301,3,131,GALAXY,16.04194,14.10266,13.158579999999999,12.64662,12.300180000000001,0.016201,
SDSSJ012134.34+324602.8,1237678892278612610,20.3930877102241,32.7674708555505,7781,301,1,68,GALAXY,23.625729999999997,22.379360000000002,20.769479999999998,19.7041,19.177220000000002,0.662741,SPEC
2MASXJ01203241+3320082,1237666215151993451,20.1350716224182,33.3355625249365,4829,301,4,163,GALAXY,21.10641,18.583029999999997,17.26069,16.73445,16.37901,0.210736,SPEC
WHLJ012032.4+332008,1237666215151993451,20.1350716224182,33.3355625249365,4829,301,4,163,GALAXY,21.10641,18.583029999999997,17.26069,16.73445,16.37901,0.21,SPEC
SDSSJ012346.74+335451.6,1237678807457137219,20.9447747877189,33.9143514438373,7761,301,3,131,GALAXY,22.56444,20.424670000000003,18.796129999999998,18.169320000000003,17.793979999999998,0.296088,SPEC
SDSSJ012449.19+335213.5,1237666214078580038,21.2049945122114,33.870428471880196,4829,301,2,168,GALAXY,25.38736,22.52715,20.523310000000002,19.165879999999998,18.57803,0.6547609999999999,SPEC
2MASSJ01254234+3245130,1237666213541183884,21.426392160659898,32.7536767757283,4829,301,1,160,GALAXY,25.13503,19.81758,18.34315,17.74833,17.36852,0.277067,SPEC
WHLJ012542.3+324513,1237666213541183884,21.426392160659898,32.7536767757283,4829,301,1,160,GALAXY,25.13503,19.81758,18.34315,17.74833,17.36852,0.2738,SPEC
2MASSJ01243939+3237426,1237680316596552345,21.1639842036282,32.6284436431601,8112,301,6,59,GALAXY,20.83908,19.5095,18.09873,17.54757,17.169439999999998,0.253612,SPEC
SDSSJ012035.49+330606.4,1237666215151928018,20.1479033469536,33.1017771159109,4829,301,4,162,GALAXY,26.427059999999997,22.3539,20.3038,19.25609,18.5526,0.514529,SPEC
SDSSJ012650.79+331136.3,1237666213541446271,21.711674950002305,33.1934170794414,4829,301,1,164,GALAXY,24.3061,21.947039999999998,20.07603,19.100379999999998,18.67181,0.506524,SPEC
SDSSJ012127.85+334439.7,1237678893352288898,20.366040239684,33.744380059647796,7781,301,3,67,GALAXY,22.01053,21.67736,19.8771,19.03566,18.575979999999998,0.42580100000000004,SPEC
MCG+05-04-050,1237666214077989240,21.0504084875481,32.593886000510395,4829,301,2,159,GALAXY,17.406470000000002,15.439520000000002,14.45858,13.953970000000002,13.57102,0.039984,
SDSSJ012259.05+335445.5,1237666214615450349,20.746036370994197,33.9126569137758,4829,301,3,168,GALAXY,22.98874,21.4338,19.57594,18.86226,18.44333,0.414771,SPEC
SDSSJ012650.86+330946.5,1237666213541380954,21.7119560858265,33.1629353780025,4829,301,1,163,GALAXY,24.109270000000002,21.94295,20.34468,19.49319,19.096,0.5071260000000001,SPEC
SDSSJ012139.62+334704.3,1237678893352289032,20.415117890173,33.7845397895519,7781,301,3,67,GALAXY,21.84046,21.96245,20.83022,19.96258,19.45542,0.580328,SPEC
SDSSJ012031.78+332525.5,1237666215152059257,20.1324358518981,33.423774186347195,4829,301,4,164,GALAXY,22.447229999999998,21.806060000000002,20.97048,20.08244,19.37789,0.737505,SPEC
SDSSJ012043.96+333311.6,1237666215152124450,20.1832175878067,33.5532406061003,4829,301,4,165,GALAXY,24.494889999999998,21.85255,20.18158,19.30741,18.75864,0.000162,SPEC
SDSSJ012041.55+325852.8,1237666215151862784,20.173155880173102,32.9813583968497,4829,301,4,161,GALAXY,25.99404,22.01061,20.090729999999997,19.25591,18.783929999999998,0.46879799999999994,SPEC
SDSSJ012332.00+323427.4,1237666214077989950,20.883357185894397,32.57429955335039,4829,301,2,159,GALAXY,23.79053,22.941760000000002,21.32456,19.89524,19.13599,0.739135,SPEC
2MASXJ01202451+3318492,1237666215151993265,20.1020884951862,33.3135820383756,4829,301,4,163,GALAXY,21.00756,18.850379999999998,17.46454,16.942420000000002,16.51464,0.209206,SPEC
2MASSJ01255400+3245185,1237666213541183900,21.474910080843397,32.7551177345609,4829,301,1,160,GALAXY,25.23131,19.848689999999998,18.345010000000002,17.74681,17.36814,0.270422,SPEC
SDSSJ012238.32+335432.5,1237666214615385246,20.6596810932902,33.9090521848828,4829,301,3,167,GALAXY,23.36017,22.08621,20.47437,19.88249,19.4941,0.295247,SPEC
2MASSJ01264713+3302311,1237666213541380147,21.6963677099428,33.0419775734677,4829,301,1,163,GALAXY,22.190739999999998,19.60741,18.00536,17.40645,17.1026,0.253576,SPEC
WHLJ012647.1+330231,1237666213541380147,21.6963677099428,33.0419775734677,4829,301,1,163,GALAXY,22.190739999999998,19.60741,18.00536,17.40645,17.1026,0.2536,SPEC
2MASXJ01231195+3234253,1237680316596420864,20.8000106788471,32.573658627471296,8112,301,6,57,GALAXY,19.65356,17.656679999999998,16.556739999999998,16.0742,15.668920000000002,0.12173199999999999,SPEC
SDSSJ012436.04+335511.1,1237666214078579687,21.1501985371676,33.9197488524878,4829,301,2,168,GALAXY,22.9697,22.372429999999998,20.78383,19.79958,19.25374,0.513514,SPEC
SDSSJ012523.93+335058.5,1237666214078579551,21.3497252996601,33.8496051367799,4829,301,2,168,GALAXY,23.62523,23.00536,20.92298,19.718629999999997,19.317510000000002,0.655176,SPEC
SDSSJ012557.18+334558.6,1237678807457333915,21.488276646137802,33.7662795813824,7761,301,3,134,GALAXY,22.26347,22.400660000000002,20.843239999999998,19.92471,19.640439999999998,0.514116,SPEC
SDSSJ012021.83+332213.4,1237666215151994090,20.090982097307602,33.3704139189407,4829,301,4,163,GALAXY,26.256659999999997,21.546110000000002,19.67269,18.929779999999997,18.65081,0.435626,SPEC
2MASXJ01223002+3354432,1237666214615384518,20.6251317942302,33.9121973756026,4829,301,3,167,GALAXY,20.043129999999998,17.80927,16.627010000000002,16.06863,15.65649,0.1477,SPEC
GALEXASCJ012037.86+333326.7,1237666215152124183,20.1571966683494,33.5570716182146,4829,301,4,165,GALAXY,18.07755,16.73291,16.386110000000002,16.20226,16.23081,0.017792,
SDSSJ012028.87+330207.4,1237666215151862950,20.120290897374602,33.0353935543911,4829,301,4,161,GALAXY,22.75572,22.07013,20.52865,19.56045,19.14886,0.547652,SPEC
SDSSJ012237.87+335532.4,1237666214615450126,20.6578205055493,33.9256675702101,4829,301,3,168,GALAXY,22.88352,20.68211,18.97983,18.362370000000002,18.0063,0.295061,SPEC
2MASSJ01222469+3354338,1237666214615384605,20.6029616498096,33.909350285845896,4829,301,3,167,GALAXY,22.11177,20.331570000000003,18.56289,17.950470000000003,17.56289,0.295477,SPEC
2MASXJ01235927+3233121,1237666214077989207,20.9971221847952,32.553260183369005,4829,301,2,159,GALAXY,22.3782,19.77676,18.28274,17.71475,17.306829999999998,0.21152100000000001,SPEC
SDSSJ012552.58+334733.9,1237678807457333857,21.4691131219531,33.7927569974131,7761,301,3,134,GALAXY,22.589389999999998,21.31602,20.521160000000002,19.74134,19.53689,0.6018399999999999,SPEC
SDSSJ012437.96+335607.0,1237666214078579729,21.1581787404152,33.9352894304702,4829,301,2,168,GALAXY,24.47002,22.47241,20.7445,19.76362,19.33033,0.522311,SPEC
2MASSJ01201883+3308217,1237666215151927337,20.0784175240193,33.139430195766,4829,301,4,162,GALAXY,23.78585,20.497429999999998,18.83775,18.22675,17.92567,0.297342,SPEC
2MASSJ01213714+3349310,1237678807456940245,20.4048036731763,33.8253517770007,7761,301,3,128,GALAXY,20.67654,18.88441,17.65164,17.0677,16.57709,0.154642,SPEC
WHLJ012016.2+332044,1237666215151993463,20.0676835728683,33.3455955663458,4829,301,4,163,GALAXY,22.8458,20.8673,19.10984,18.480710000000002,18.13575,0.3404,SPEC
2MASSJ01201621+3320443,1237666215151993463,20.0676835728683,33.3455955663458,4829,301,4,163,GALAXY,22.8458,20.8673,19.10984,18.480710000000002,18.13575,0.34028200000000003,SPEC
SDSSJ012229.12+335538.6,1237666214615450356,20.6213274708654,33.9274060817471,4829,301,3,168,GALAXY,25.61347,22.25093,20.30058,19.62031,19.267139999999998,0.414271,SPEC
SDSSJ012202.17+335310.6,1237678807456940800,20.5090850420842,33.8863097432218,7761,301,3,128,GALAXY,25.44775,22.60528,21.34604,20.0073,19.43743,0.582196,SPEC
SDSSJ012246.29+335655.3,1237666214615450510,20.6928828073505,33.9487089482808,4829,301,3,168,GALAXY,22.69761,21.33694,19.67374,18.96966,18.64109,0.40936,SPEC
SDSSJ012410.58+335757.8,1237678893889355915,21.044119109136,33.9660627907361,7781,301,4,70,GALAXY,21.39102,20.923170000000002,19.72924,18.92136,18.03025,0.306269,SPEC
SDSSJ012218.75+335500.0,1237678807457005820,20.5781631753443,33.9166894074392,7761,301,3,129,GALAXY,24.89187,21.883570000000002,20.17323,19.58083,19.304660000000002,0.297448,SPEC
SDSSJ012015.28+331014.1,1237666215151928207,20.0636677184931,33.1705948615636,4829,301,4,162,GALAXY,23.7938,22.48808,21.030720000000002,19.94314,19.508879999999998,0.546778,SPEC
SDSSJ012701.82+330647.7,1237678892815942552,21.757609341329,33.1132530239053,7781,301,2,75,GALAXY,23.60322,22.33716,20.58877,19.633979999999998,19.15409,0.52613,SPEC
SDSSJ012453.77+335538.2,1237666214078579234,21.2240443955516,33.9272825997929,4829,301,2,168,GALAXY,24.3728,21.23943,19.3506,18.61769,18.174429999999997,0.418225,SPEC
SDSSJ012235.04+335620.0,1237666214615450420,20.645993792021898,33.9389004854927,4829,301,3,168,GALAXY,25.641579999999998,22.13395,20.444329999999997,19.71719,19.14661,0.41498599999999997,SPEC
SDSSJ012037.34+333537.3,1237666215152124709,20.1556067341783,33.59371059416,4829,301,4,165,GALAXY,25.11557,22.007189999999998,20.82261,19.83669,19.43028,0.543736,SPEC
SDSSJ012336.95+335848.0,1237678893889291403,20.9039905737685,33.9800152113297,7781,301,4,69,GALAXY,25.63295,22.89808,21.26954,20.148229999999998,19.75783,0.585755,SPEC
SDSSJ012043.54+333845.3,1237666215152124908,20.1814519998349,33.645927908038395,4829,301,4,165,GALAXY,24.4184,22.290860000000002,20.83926,20.00891,19.28722,0.483176,SPEC
SDSSJ012619.92+324729.5,1237666213541249617,21.5830074653304,32.7915359865867,4829,301,1,161,GALAXY,22.83494,21.908739999999998,20.90919,20.025479999999998,19.76383,0.650266,SPEC
2MASSJ01264769+3334354,1237666213541577141,21.6986909519661,33.5764637668868,4829,301,1,166,GALAXY,22.39572,20.10945,18.50159,17.86656,17.44876,0.301018,SPEC
SDSSJ012653.50+325839.0,1237678806383723083,21.722951573894502,32.9775084715735,7761,301,1,136,GALAXY,22.64111,21.91398,20.615070000000003,19.515420000000002,19.018079999999998,0.581448,SPEC
SDSSJ012340.69+323130.7,1237666214077924193,20.9195677314212,32.525199561817104,4829,301,2,158,GALAXY,21.986060000000002,21.48691,20.43661,19.48055,18.92892,0.702241,SPEC
SDSSJ012617.25+324626.2,1237666213541249587,21.571906614106197,32.7739634453379,4829,301,1,161,GALAXY,22.675320000000003,21.62946,20.30742,19.52698,18.9304,0.497507,SPEC
2MASXJ01254842+3240414,1237666213541183844,21.4517600698158,32.678005929935004,4829,301,1,160,GALAXY,21.366229999999998,18.820120000000003,17.213260000000002,16.61145,16.23163,0.275766,SPEC
SDSSJ012606.39+334656.5,1237678807457333990,21.526639470886604,33.7823771581349,7761,301,3,134,GALAXY,23.266289999999998,21.59685,19.89309,18.738529999999997,18.304660000000002,0.567182,SPEC
WHLJ012548.4+324041,1237666213541183844,21.4517600698158,32.678005929935004,4829,301,1,160,GALAXY,21.366229999999998,18.820120000000003,17.213260000000002,16.61145,16.23163,0.2758,SPEC
SDSSJ012209.31+335509.3,1237678807456940377,20.5388004404384,33.919263541521104,7761,301,3,128,GALAXY,24.01365,21.98126,19.7646,19.14626,18.63589,0.427045,SPEC
CGCG521-011,1237666214615449681,20.7027417485868,33.9685550567814,4829,301,3,168,GALAXY,16.865679999999998,15.37256,14.556629999999998,14.124620000000002,13.74751,0.018363,
SDSSJ012447.95+335704.6,1237666214078579810,21.199822996524198,33.9512987509833,4829,301,2,168,GALAXY,24.3745,22.158379999999998,20.36112,19.36769,18.7965,0.5221520000000001,SPEC
2MASSJ01265216+3257101,1237678806383722549,21.7173756031418,32.952878445314305,7761,301,1,136,GALAXY,21.43984,19.2407,17.79879,17.08897,16.60742,0.21669000000000002,SPEC
WHLJ012652.2+325710,1237678806383722549,21.7173756031418,32.952878445314305,7761,301,1,136,GALAXY,21.43984,19.2407,17.79879,17.08897,16.60742,0.2167,SPEC
SDSSJ012010.41+330924.0,1237666215151928606,20.0433959243745,33.156688545402105,4829,301,4,162,GALAXY,25.37605,22.37058,20.79266,19.43147,18.87225,0.729626,SPEC
WHLJ012233.8+335725,1237666214615450247,20.6407956283335,33.9569899863307,4829,301,3,168,GALAXY,23.32926,20.31446,18.725620000000003,18.14341,17.90635,0.2897,SPEC
2MASSJ01265946+3300190,1237678892815942053,21.747735486996998,33.0053637182816,7781,301,2,75,GALAXY,21.14264,19.36006,17.98798,17.43732,17.02337,0.21580700000000003,SPEC
SDSSJ012023.03+325846.7,1237666215151862148,20.0959889448945,32.979655267009,4829,301,4,161,GALAXY,23.33354,21.581670000000003,19.71814,19.03556,18.48563,0.405165,SPEC
SDSSJ012222.96+335649.0,1237678807457006242,20.5956742224963,33.9469511158688,7761,301,3,129,GALAXY,25.3595,22.12415,20.366989999999998,19.645789999999998,19.36424,0.413866,SPEC
SDSSJ012058.95+334439.5,1237666215152189560,20.2456611019023,33.7443160223509,4829,301,4,166,GALAXY,25.0394,20.890539999999998,19.19472,18.47471,18.17269,0.283409,SPEC
SDSSJ012230.70+335731.2,1237666214615450209,20.6279158421215,33.9586944951346,4829,301,3,168,GALAXY,22.40005,20.31403,18.40556,17.66459,17.39104,0.416242,SPEC
WHLJ012230.7+335731,1237666214615450209,20.6279158421215,33.9586944951346,4829,301,3,168,GALAXY,22.40005,20.31403,18.40556,17.66459,17.39104,0.4166,SPEC
SDSSJ012008.17+332121.2,1237666215151993339,20.0340640308522,33.35591084961089,4829,301,4,163,GALAXY,23.15426,21.22213,19.37396,18.696260000000002,18.29723,0.340514,SPEC
SDSSJ012446.49+335749.1,1237666214078579851,21.1937368477533,33.963653374500296,4829,301,2,168,GALAXY,25.50241,21.33094,19.58069,18.76943,18.34753,0.43295900000000004,SPEC
IC1669,1237666215151927618,20.028414893060997,33.184594759308,4829,301,4,162,GALAXY,17.27188,15.77145,15.054429999999998,14.66034,14.412429999999999,0.01907,
2MASXJ01202417+3333572,1237666215152124205,20.1007533399011,33.5658343926416,4829,301,4,165,GALAXY,21.2845,18.9207,17.52024,16.975839999999998,16.623920000000002,0.19986199999999998,SPEC
SDSSJ012012.81+332814.2,1237666215152059393,20.053382839504103,33.470619439896495,4829,301,4,164,GALAXY,23.11684,20.58505,18.55119,17.75476,17.50454,0.43729700000000005,SPEC
SDSSJ012710.97+330541.8,1237678892815942656,21.795747212380398,33.0949650945687,7781,301,2,75,GALAXY,23.90324,21.211370000000002,20.34887,19.55416,19.25252,0.566385,SPEC
SDSSJ012119.84+335001.8,1237678807456875501,20.3327027856814,33.833841332516606,7761,301,3,127,GALAXY,24.05718,22.70251,20.62394,19.61982,18.995820000000002,0.543114,SPEC
SDSSJ012709.92+332647.2,1237666213541512271,21.791355445392497,33.446456528591,4829,301,1,165,GALAXY,25.03825,22.92162,21.58646,20.1811,19.8449,0.672451,SPEC
SDSSJ012248.53+335927.0,1237666214615450675,20.7022148964712,33.9908438107209,4829,301,3,168,GALAXY,23.91186,22.191370000000003,20.401970000000002,19.491220000000002,19.003610000000002,0.41057299999999997,SPEC
SDSSJ012003.69+331115.2,1237666215151928256,20.015403263439698,33.1875702147467,4829,301,4,162,GALAXY,22.48335,20.96089,19.18986,18.53305,18.25763,0.339798,SPEC
2MASSJ01251015+3234009,1237680316596617536,21.2923253046715,32.56692753822,8112,301,6,60,GALAXY,21.48692,19.634220000000003,18.10849,17.53529,17.130020000000002,0.25614699999999996,SPEC
UGC00862,1237666215152058589,20.0544388747006,33.5063344179486,4829,301,4,164,GALAXY,16.07215,14.3674,13.611089999999999,13.201429999999998,12.93167,0.017312,
KUG0121+337A,1237678893889356163,21.0255371707972,34.0126744187881,7781,301,4,70,GALAXY,17.70496,16.84615,16.48475,16.43348,16.30444,0.022259,
SDSSJ012226.72+335833.0,1237666214615450592,20.6113527532463,33.9758468464753,4829,301,3,168,GALAXY,24.369120000000002,22.482229999999998,20.699089999999998,19.935010000000002,19.45993,0.41931,SPEC
SDSSJ012241.95+335934.2,1237666214615450023,20.6748292607268,33.992857443568695,4829,301,3,168,GALAXY,24.747970000000002,21.46605,19.84455,19.06095,18.55197,0.28434699999999996,SPEC
SDSSJ012713.09+330432.2,1237678892815941833,21.8045679157755,33.0756275908721,7781,301,2,75,GALAXY,22.87719,21.21592,20.190479999999997,19.46012,19.21203,0.206085,SPEC
SDSSJ012618.47+324341.9,1237666213541183874,21.576998765089698,32.7283298593889,4829,301,1,160,GALAXY,24.408079999999998,21.81543,20.290229999999998,19.463179999999998,18.902839999999998,0.464685,SPEC
SDSSJ012619.94+334659.3,1237678807457333626,21.583095639101302,33.783145594596,7761,301,3,134,GALAXY,23.55288,22.63636,20.98346,19.85591,19.46525,0.626092,SPEC
SDSSJ012045.16+324712.9,1237678892278547047,20.1881701082103,32.786958850657,7781,301,1,67,GALAXY,24.94485,22.424979999999998,20.58921,19.4333,19.03329,0.601377,SPEC
SDSSJ012654.43+325335.5,1237678806383723376,21.726818938095498,32.8932183366523,7761,301,1,136,GALAXY,25.0735,23.436870000000003,21.22234,20.22767,19.71405,0.6562,SPEC
SDSSJ012413.07+340105.8,1237678893889356747,21.054497854072498,34.0182888842273,7781,301,4,70,GALAXY,26.303929999999998,21.60485,19.81253,18.865779999999997,18.62855,0.43296,SPEC
SDSSJ012516.35+323337.9,1237680316596617757,21.3181503031552,32.560547344087,8112,301,6,60,GALAXY,22.07426,22.19059,20.19368,19.2573,18.70185,0.496558,SPEC
SDSSJ012001.47+332349.4,1237666215152059099,20.0061561014477,33.3970626149803,4829,301,4,164,GALAXY,23.78968,22.5595,20.65413,19.67439,19.215989999999998,0.515091,SPEC
SDSSJ012614.46+334847.1,1237678807457334054,21.5602509911293,33.8130839486475,7761,301,3,134,GALAXY,22.16234,22.00791,20.50129,19.52715,19.07384,0.467908,SPEC
SDSSJ012644.50+334131.5,1237666213541642997,21.6854472901958,33.6920998375683,4829,301,1,167,GALAXY,24.60895,22.4302,20.90803,19.97885,19.53483,0.49817799999999995,SPEC
UGC00901,1237666214614859817,20.4054959590376,32.6060443280196,4829,301,3,159,GALAXY,16.762079999999997,14.792589999999999,13.932039999999999,13.51719,13.157829999999999,0.015828000000000002,
SDSSJ011957.96+332112.2,1237678892815287302,19.9915024942918,33.3534192762328,7781,301,2,65,GALAXY,22.789579999999997,22.77683,21.1358,20.05818,19.521639999999998,0.54637,SPEC
SDSSJ011956.32+331453.2,1237666215151993593,19.9847026289414,33.248129187201,4829,301,4,163,GALAXY,24.91151,22.34306,21.024179999999998,20.07165,19.9982,0.544891,SPEC
SDSSJ012105.29+324138.5,1237680316596224626,20.2720705880533,32.694038313716696,8112,301,6,54,GALAXY,25.84468,21.810570000000002,20.43231,19.50485,19.00026,0.508926,SPEC
SDSSJ012225.08+335942.9,1237678893889224946,20.604515432952898,33.9952703403044,7781,301,4,68,GALAXY,21.58375,21.38356,19.14757,18.31643,17.79945,0.42111499999999996,SPEC
2MASXJ01215718+3233333,1237666214614794741,20.4882324949365,32.5593447722202,4829,301,3,158,GALAXY,21.03432,19.08225,17.80561,17.25422,16.78664,0.2772,SPEC
SDSSJ012225.73+335948.2,1237678893889224947,20.6072192610256,33.996720949086,7781,301,4,68,GALAXY,25.3438,21.99394,20.71549,19.52913,18.97498,0.635626,SPEC
SDSSJ012128.42+323714.4,1237680312310432471,20.3684298545153,32.620689495023896,8111,301,6,194,GALAXY,27.43106,21.00521,19.14084,18.48858,18.01537,0.403022,SPEC
SDSSJ012158.31+335725.2,1237678807456940745,20.492991499833302,33.957029303611606,7761,301,3,128,GALAXY,25.801660000000002,21.62099,19.673389999999998,18.94988,18.45649,0.418796,SPEC
SDSSJ012055.35+334740.7,1237666215152190620,20.2306314296488,33.7946675530413,4829,301,4,166,GALAXY,24.504920000000002,21.90866,20.036920000000002,19.185010000000002,18.6094,0.46049300000000004,SPEC
2MASXJ01211478+3351370,1237666215152255444,20.3114940012035,33.8603729046717,4829,301,4,167,GALAXY,20.90062,18.82164,17.62119,17.00106,16.54619,0.127907,SPEC
SDSSJ012003.49+330155.8,1237666215151862886,20.014577369502998,33.0321672615274,4829,301,4,161,GALAXY,23.15162,21.63871,19.99132,19.19368,18.80275,0.463005,SPEC
SDSSJ012029.93+324942.8,1237666215151797062,20.124718093481604,32.8285672464016,4829,301,4,160,GALAXY,22.832639999999998,23.285079999999997,21.47074,20.187179999999998,19.79816,0.678035,SPEC
2MASSJ01261936+3349088,1237678807457334089,21.580763817616802,33.8191678185918,7761,301,3,134,GALAXY,22.11766,21.47851,19.75389,18.93582,18.49697,0.46486099999999997,SPEC
SDSSJ012650.84+324949.4,1237678806383723121,21.711846593990398,32.8304235323707,7761,301,1,136,GALAXY,21.00853,19.98808,18.41681,17.82358,17.5031,0.293629,SPEC
WHLJ012650.8+324949,1237678806383723121,21.711846593990398,32.8304235323707,7761,301,1,136,GALAXY,21.00853,19.98808,18.41681,17.82358,17.5031,0.2936,SPEC
SDSSJ011954.74+330854.3,1237666215151928093,19.9781070009577,33.1484208981967,4829,301,4,162,GALAXY,22.026120000000002,21.411739999999998,19.98763,19.1882,19.07585,0.515336,SPEC
WHLJ012701.0+333748,1237666213541577319,21.7540968760333,33.6300940128167,4829,301,1,166,GALAXY,20.67087,19.51748,18.28342,17.79585,17.385289999999998,0.2997,SPEC
SDSSJ012719.45+330259.9,1237678892816007749,21.831085775051104,33.0499850805132,7781,301,2,76,GALAXY,22.53154,21.289170000000002,20.31513,19.511110000000002,19.099729999999997,0.58058,SPEC
2MASSJ01221938+3359584,1237678893889225074,20.5807946730745,33.9995826197987,7781,301,4,68,GALAXY,21.505779999999998,19.55666,17.961289999999998,17.38596,16.97176,0.28321599999999997,SPEC
2MASSJ01241367+3402300,1237678893889356264,21.0569106957387,34.0416737367513,7781,301,4,70,GALAXY,24.04717,20.5405,18.933770000000003,18.246760000000002,17.85504,0.296249,SPEC
WHLJ012015.8+325355,1237666215151796744,20.065994073996197,32.8986260789044,4829,301,4,160,GALAXY,22.429289999999998,20.18966,18.5564,17.88853,17.47917,0.2942,SPEC
2MASSJ01201585+3253548,1237666215151796744,20.065994073996197,32.8986260789044,4829,301,4,160,GALAXY,22.429289999999998,20.18966,18.5564,17.88853,17.47917,0.294147,SPEC
SDSSJ012512.71+335912.6,1237666214078579971,21.3029755231367,33.986854436916296,4829,301,2,168,GALAXY,24.46356,22.18298,20.48627,19.46345,18.88825,0.52345,SPEC
2MASSJ01252168+3358210,1237666214078579144,21.340589429776198,33.9725612840367,4829,301,2,168,GALAXY,23.81139,20.20501,18.6022,17.98023,17.62882,0.305735,SPEC
2MASXJ01260991+3351513,1237678807457333679,21.5413243360129,33.8642543994383,7761,301,3,134,GALAXY,21.313860000000002,18.97314,17.54652,16.97017,16.59255,0.25242,SPEC
SDSSJ012616.81+335035.7,1237678807457334059,21.570072145626195,33.8432516611361,7761,301,3,134,GALAXY,20.885379999999998,21.47739,19.71286,18.50774,17.89037,0.600916,SPEC
WHLJ012616.8+335036,1237678807457334059,21.570072145626195,33.8432516611361,7761,301,3,134,GALAXY,20.885379999999998,21.47739,19.71286,18.50774,17.89037,0.6008,SPEC
SDSSJ012717.99+333051.5,1237678893352812665,21.824982914625398,33.514329899905896,7781,301,3,75,GALAXY,23.89601,22.29648,20.8339,19.464979999999997,18.792939999999998,-0.00010400000000000001,SPEC
SDSSJ011949.76+331616.3,1237678892815287259,19.9573660955926,33.271224954146,7781,301,2,65,GALAXY,24.40703,23.80143,21.645129999999998,20.409029999999998,19.77241,0.7369,SPEC
WHLJ012528.9+335749,1237666214078579136,21.3702771847465,33.963741245717394,4829,301,2,168,GALAXY,25.13065,21.58415,19.82796,18.862479999999998,18.37858,0.5215,SPEC
2MASSJ01214086+3234102,1237666214614794639,20.4202617073823,32.5694802876357,4829,301,3,158,GALAXY,19.15909,17.320420000000002,16.42331,15.97758,15.646070000000002,0.057046000000000006,SPEC
SDSSJ012043.07+334627.1,1237666215152190518,20.179482536945397,33.774219926867396,4829,301,4,166,GALAXY,25.84039,22.41181,20.68137,19.721770000000003,19.30082,0.484775,SPEC
SDSSJ011949.31+331917.3,1237678892815286873,19.9554791602247,33.3214925847577,7781,301,2,65,GALAXY,23.72627,24.07564,21.31425,20.110670000000002,19.61354,0.545557,SPEC
SDSSJ012653.07+324848.1,1237678806383722915,21.721143522113,32.8133918821496,7761,301,1,136,GALAXY,22.57205,20.70438,18.85715,18.25329,17.86657,0.36999899999999997,SPEC
SDSSJ012006.87+325625.3,1237666215151862532,20.0286605320094,32.9403868556063,4829,301,4,161,GALAXY,23.79316,22.28683,20.62596,19.75675,19.28525,0.466954,SPEC
