ObjectName,objID,ra,dec,run,rerun,camcol,field,type,u0,g0,r0,i0,z0,Redshift,RedshiftFlag
2MASXJ01042272+3149508,1237680314984169627,16.094746459925098,31.8306540980958,8112,301,3,32,GALAXY,20.12229,18.0078,16.826929999999997,16.36008,15.97589,0.167234,SPEC
2MASSJ01064764+3316154,1237678892277236198,16.6984556033496,33.270989783119504,7781,301,1,47,GALAXY,21.37274,19.43879,18.05489,17.5343,17.19231,0.23337800000000003,SPEC
2MASSJ01113202+3222330,1237680311772708909,17.8832956360113,32.3757737998103,8111,301,5,181,GALAXY,21.46027,19.543860000000002,18.1861,17.600929999999998,17.30998,0.234465,SPEC
2MFGC00768,1237680311235117206,15.919321756292401,32.0478852639059,8111,301,4,170,GALAXY,16.73388,15.31044,14.58054,14.19653,13.91818,0.017488999999999998,
SDSSJ010333.98+324355.4,1237680479272829675,15.8916047858385,32.732069323940394,8150,301,5,126,GALAXY,22.517020000000002,22.2907,20.93529,20.06619,19.85148,0.592055,SPEC
SDSSJ010556.04+313548.0,1237680310698443534,16.483509540511697,31.5966730646028,8111,301,3,173,GALAXY,22.9173,20.84769,19.97222,19.21821,19.1324,0.600738,SPEC
3C034Cluster,1237680314984694583,17.577279927862502,31.788803154815803,8112,301,3,40,GALAXY,23.94651,22.60833,19.37878,18.803379999999997,18.4334,0.69,
3C034,1237680314984694583,17.577279927862502,31.788803154815803,8112,301,3,40,GALAXY,23.94651,22.60833,19.37878,18.803379999999997,18.4334,0.69,
SDSSJ010952.94+330709.2,1237678892277497988,17.4706248667864,33.119222724695504,7781,301,1,51,GALAXY,22.043210000000002,20.64084,18.91527,18.02366,17.6759,0.45883900000000005,SPEC
WHLJ010952.9+330709,1237678892277497988,17.4706248667864,33.119222724695504,7781,301,1,51,GALAXY,22.043210000000002,20.64084,18.91527,18.02366,17.6759,0.45899999999999996,SPEC
SDSSJ010315.79+322155.6,1237680478735958667,15.815792879481599,32.3654624601158,8150,301,4,126,GALAXY,20.87678,20.474629999999998,19.434420000000003,18.50362,18.27899,1.0208409999999999,SPEC
SDSSJ011109.19+324834.4,1237680312309514659,17.788304765593104,32.8095643782464,8111,301,6,180,GALAXY,25.675179999999997,22.84295,20.46733,19.51059,19.293,0.53181,SPEC
2MASSJ01064724+3132219,1237680310698574017,16.6968450538178,31.5393992425209,8111,301,3,175,GALAXY,21.27351,19.177960000000002,17.854779999999998,17.31145,16.98126,0.219766,SPEC
SDSSJ010349.86+325218.9,1237680312308859719,15.957764923432801,32.87192275180539,8111,301,6,170,GALAXY,26.340459999999997,23.049429999999997,20.86605,19.73933,19.439,0.640494,SPEC
2MASXJ01113578+3229052,1237680316058501501,17.8991615827878,32.484702781226,8112,301,5,41,GALAXY,19.16301,17.44175,16.46944,16.01326,15.676120000000001,0.11751800000000001,SPEC
SDSSJ010331.77+320501.7,1237680311235117536,15.882407568512,32.0838134852067,8111,301,4,170,GALAXY,26.43702,22.55491,20.72792,19.9071,19.554570000000002,0.44885200000000003,SPEC
SDSSJ010313.99+322931.0,1237680311771923266,15.808317639291198,32.4919733764183,8111,301,5,169,GALAXY,21.416079999999997,21.92665,20.13575,18.868489999999998,18.42161,0.691731,SPEC
2MASXJ01050055+3141164,1237680310698377425,16.2523651664532,31.687950363305802,8111,301,3,172,GALAXY,19.48679,17.59468,16.60557,16.19071,15.875670000000001,0.111124,SPEC
SDSSJ010711.30+313137.2,1237680310698574536,16.7971240244838,31.527012597993803,8111,301,3,175,GALAXY,23.85515,22.151220000000002,20.32839,19.48035,18.97723,0.479633,SPEC
SDSSJ010341.46+324940.8,1237680479272829711,15.922753908532698,32.828003276744596,8150,301,5,126,GALAXY,22.23914,20.87366,19.17253,18.49544,17.97106,0.43982299999999996,SPEC
