ObjectName,objID,ra,dec,run,rerun,camcol,field,type,u0,g0,r0,i0,z0
SDSSJ010906.99+314545.4,1237680314984563584,17.2791311760847,31.7626382897034,8112,301,3,38,GALAXY,22.78512,23.5279,21.32293,20.23652,20.03309
SDSSJ010842.39+314312.2,1237680314984563260,17.1766498954742,31.7200674154651,8112,301,3,38,GALAXY,19.33274,18.99499,17.61772,17.2212,16.80123
SDSSJ010929.62+314841.4,1237680314984629105,17.3734538103444,31.8115120802549,8112,301,3,39,GALAXY,22.14101,22.22275,20.61444,19.83307,19.12248
SDSSJ010843.49+330621.1,1237680316595110372,17.1812288859344,33.1058832469549,8112,301,6,37,GALAXY,26.73692,21.82605,20.33722,19.38178,18.71772
KUG0107+326B,1237680312309383458,17.5101548882315,32.9138625563833,8111,301,6,178,GALAXY,17.11545,15.8233,15.28918,14.98204,14.78551
SDSSJ011046.55+321057.8,1237680315521565719,17.6940004158674,32.1827263515239,8112,301,4,40,GALAXY,24.79195,22.36479,20.78696,19.94182,19.25401
2MASSJ01035376+3229435,1237680311771988224,15.9740312509966,32.4954597685479,8111,301,5,170,GALAXY,25.01979,21.00536,19.48709,18.52215,18.10898
SDSSJ011036.69+324417.4,1237680312309449310,17.6528826600151,32.7381775990671,8111,301,6,179,STAR,22.17148,21.14418,21.01732,20.89648,20.59225
SDSSJ010457.30+325709.4,1237680312308925147,16.2387595065717,32.9526382167514,8111,301,6,171,STAR,23.66807,20.52231,20.14855,20.27652,20.32807
2MASXJ01045572+3256506,1237680312308924770,16.2321209060769,32.9473640542281,8111,301,6,171,GALAXY,19.24218,17.21146,16.17494,15.73389,15.35389
2MASSJ01094634+3151157,1237680314984628560,17.4430359099531,31.8543975829199,8112,301,3,39,GALAXY,21.01329,19.3118,17.91131,17.38135,17.09661
SDSSJ011049.02+321201.7,1237680315521564993,17.7042674587045,32.200497704727,8112,301,4,40,GALAXY,25.57041,21.61837,19.77902,18.90954,18.55786
NGC0392,1237678892277366992,17.0977857106173,33.1336833008762,7781,301,1,49,GALAXY,15.06937,13.17771,12.34831,11.94106,11.69328
CGCG501-092,1237680310698639653,17.012214082636,31.6749185959068,8111,301,3,176,GALAXY,16.84584,15.22799,14.42585,14.00581,13.70685
SDSSJ011036.24+320500.4,1237680315521565443,17.6510214960217,32.0834708766322,8112,301,4,40,GALAXY,24.64857,21.68581,19.91869,18.87255,18.19958
SDSSJ011055.78+323143.6,1237680316058436313,17.7324567195543,32.5287850646552,8112,301,5,40,GALAXY,23.88899,21.97386,20.30599,19.42533,19.04568
CGCG501-117,1237680316058435684,17.7174842710398,32.59340370068,8112,301,5,40,GALAXY,16.16487,14.45721,13.71281,13.32047,13.07914
SDSSJ010516.28+330051.7,1237680312308924831,16.3178331002891,33.0143829927537,8111,301,6,171,STAR,19.19563,18.35651,18.10757,18.01103,17.97709
SDSSJ010928.24+330142.8,1237680316595175987,17.3676674930963,33.028578015206,8112,301,6,38,GALAXY,24.16633,21.84592,20.12614,19.20679,18.82085
SDSSJ010359.33+323739.9,1237680311771988565,15.9972138520484,32.6277592501425,8111,301,5,170,GALAXY,21.50006,20.27144,18.67605,18.12986,17.81138
WBL026,1237678892277367076,17.1162695093268,33.1339633022622,7781,301,1,49,STAR,23.71212,24.77538,22.8817,23.8828,22.376
SDSSJ010612.87+314205.9,1237680310698508501,16.5536626107364,31.7016387085264,8111,301,3,174,STAR,19.72058,18.83938,18.5656,18.48368,18.44194
SDSSJ010350.48+322214.0,1237680478736023725,15.9603523705254,32.3705632070553,8150,301,4,127,STAR,19.42902,18.57112,18.29569,18.20994,18.18713
2MASSJ01074845+3309509,1237678892277301606,16.9519266308506,33.1641636139995,7781,301,1,48,STAR,20.03341,17.54374,16.62182,16.34122,16.1804
WHLJ010351.3+323016,1237680311771988063,15.9637297982999,32.5043589936579,8111,301,5,170,GALAXY,23.51369,20.50774,18.8585,18.02992,17.73099
2MASXJ01062817+3140568,1237680310698508551,16.6174222662614,31.6823873514345,8111,301,3,174,GALAXY,18.84985,17.03414,16.05893,15.59518,15.24315
SDSSJ010551.38+314351.3,1237680310698443457,16.4640982191263,31.7309206953188,8111,301,3,173,GALAXY,24.28275,21.00611,19.22953,18.38793,17.95741
SDSSJ011030.47+324807.3,1237680312309449508,17.6269961773266,32.802043805179,8111,301,6,179,GALAXY,23.33097,22.30063,20.83481,19.77359,19.34258
2MASSJ01040854+3206030,1237680311235117785,16.0356474833596,32.1007653675859,8111,301,4,170,GALAXY,23.87921,20.59813,18.79423,18.25272,17.90061
2MASXJ01063216+3308558,1237680316594913450,16.6339912200155,33.1487134926858,8112,301,6,34,GALAXY,19.80748,18.01099,16.99195,16.50441,16.12797
SDSSJ010742.62+313910.7,1237680310698639974,16.9276287698842,31.6529974938378,8111,301,3,176,GALAXY,22.26691,21.63638,20.22424,19.42255,19.21954
2MASXJ01063088+3309098,1237680316594913449,16.6288496097976,33.1527486514013,8112,301,6,34,GALAXY,19.44668,17.16446,16.18666,15.75061,15.42697
SDSSJ010536.36+314504.0,1237680310698443327,16.4015075518268,31.7511206097414,8111,301,3,173,GALAXY,26.63966,21.94604,20.32484,19.52485,18.94726
SDSSJ010449.69+315239.1,1237680314984170132,16.20708456257,31.8775359091397,8112,301,3,32,STAR,22.90582,20.83172,20.12561,19.95378,19.37916
NGC0394,1237678892277366994,17.1084535483183,33.1479486695782,7781,301,1,49,GALAXY,16.14085,14.29975,13.48194,13.07521,12.75813
SDSSJ011024.89+315859.7,1237680311235707833,17.6037533455726,31.9832705035088,8111,301,4,179,GALAXY,21.94798,22.16492,20.90073,19.85736,19.65248
SDSSJ010926.37+314638.1,1237680314984629095,17.3598943888572,31.7772627846686,8112,301,3,39,GALAXY,22.8371,22.81325,20.84991,19.81811,19.61471
SDSSJ010850.50+330709.3,1237678892277433026,17.2104458162425,33.1192825013997,7781,301,1,50,GALAXY,23.51567,22.06347,20.61431,19.79398,19.44594
SDSSJ010846.42+330731.0,1237678892277432999,17.1934321881149,33.125309351795,7781,301,1,50,STAR,21.97083,21.07487,21.08892,21.19305,20.86576
SDSSJ010752.91+313900.8,1237680310698640082,16.9704921287113,31.6502405061128,8111,301,3,176,GALAXY,24.29128,22.28519,20.42658,19.35875,19.14611
SDSSJ010852.17+330707.7,1237678892277433305,17.2173883940063,33.1188487363283,7781,301,1,50,GALAXY,22.19135,21.23594,19.69129,18.73782,18.39916
2MASSJ01093321+3302139,1237680316595176035,17.3885409075937,33.0373361314985,8112,301,6,38,GALAXY,22.64126,20.60337,18.58205,17.87253,17.36998
2MASSJ01080847+3139289,1237680310698639508,17.0354490066918,31.6580195506369,8111,301,3,176,STAR,18.18067,17.32623,17.02181,16.9142,16.92029
2MASXJ01042894+3157236,1237680314984169638,16.1207023082137,31.9566524763186,8112,301,3,32,GALAXY,19.03455,17.09392,16.12982,15.73,15.37631
2MASSJ01041450+3202049,1237680311235182941,16.0605566348896,32.0345278512954,8111,301,4,171,GALAXY,22.13014,19.65429,18.23409,17.66428,17.3112
2MASSJ01034815+3231596,1237680311771988493,15.9505372302766,32.5331708312793,8111,301,5,170,GALAXY,23.7022,19.63848,18.13839,17.55025,17.2473
SDSSJ010645.10+313913.3,1237680310698509180,16.6879208755981,31.6537159883159,8111,301,3,174,GALAXY,26.27575,21.82562,20.24831,19.10277,18.73897
[M98j]014,1237680315521565525,17.692628846715,32.1022837895981,8112,301,4,40,GALAXY,21.89349,20.88936,19.86469,19.52058,19.66221
SDSSJ010712.02+331115.7,1237678892277301485,16.8000935418198,33.1877127419435,7781,301,1,48,STAR,19.94944,19.08213,18.74518,18.62253,18.58804
SDSSJ010345.30+322948.1,1237680311771988477,15.9387608161954,32.4967234443971,8111,301,5,170,GALAXY,22.41223,21.22107,19.39486,18.61209,18.24413
SDSSJ010652.74+313832.8,1237680310698574326,16.7197947621705,31.6424475389139,8111,301,3,175,GALAXY,24.48521,21.96184,20.2969,19.36249,19.03111
SDSSJ010630.96+313927.7,1237680310698509020,16.6290237882339,31.6576970277366,8111,301,3,174,GALAXY,23.03514,21.66302,20.00069,18.98961,18.47383
SDSSJ010916.53+330510.7,1237680316595175868,17.3188720387748,33.0863274074846,8112,301,6,38,GALAXY,25.29076,21.92131,20.21155,19.24258,18.68415
2MASXJ01094061+3147519,1237680314984628450,17.4195398448866,31.7979182309294,8112,301,3,39,GALAXY,21.5442,18.40299,17.2177,16.70351,16.38143
SDSSJ010857.00+314215.5,1237680314984563348,17.2375072774961,31.7043188678135,8112,301,3,38,GALAXY,24.9976,21.18907,19.93478,19.05083,18.76711
SDSSJ010749.26+313813.8,1237680310698640052,16.9552711983511,31.6371772091436,8111,301,3,176,GALAXY,23.3854,20.71204,19.014,18.3593,17.9539
SDSSJ010532.39+314425.2,1237680310698442778,16.3849689540054,31.7403359547768,8111,301,3,173,GALAXY,22.43721,22.19676,20.81627,19.91274,20.4617
WHLJ010934.2+330301,1237680316595176040,17.3923437036589,33.0502847247172,8112,301,6,38,GALAXY,21.84122,21.11014,19.4205,18.53078,18.19501
RMJ010934.2+330301.0,1237680316595176040,17.3923437036589,33.0502847247172,8112,301,6,38,GALAXY,21.84122,21.11014,19.4205,18.53078,18.19501
SDSSJ010737.47+313747.0,1237680310698639919,16.9061550147608,31.6297291979977,8111,301,3,176,GALAXY,25.15515,22.25823,20.71136,19.57693,19.34037
SDSSJ010457.29+330007.9,1237680312308925390,16.2387287120109,33.0022158478421,8111,301,6,171,GALAXY,25.58178,22.84753,21.31415,19.96348,19.39413
SDSSJ010551.51+314200.4,1237680310698443474,16.4646551508561,31.7001252128426,8111,301,3,173,GALAXY,26.00311,21.75331,19.97545,19.14447,18.71756
SDSSJ010631.83+313858.4,1237680310698509044,16.6326608856849,31.6495791467312,8111,301,3,174,GALAXY,24.74731,21.6434,19.89424,18.76488,18.32598
WHLJ010631.8+313858,1237680310698509044,16.6326608856849,31.6495791467312,8111,301,3,174,GALAXY,24.74731,21.6434,19.89424,18.76488,18.32598
2MASXJ01040869+3202229,1237680311235182738,16.0361198029316,32.0396665436381,8111,301,4,171,GALAXY,18.84897,17.00578,16.07921,15.68931,15.36972
2MASXJ01042232+3252048,1237680312308859194,16.0931532984657,32.868066651071,8111,301,6,170,GALAXY,18.32921,16.91718,16.12681,15.67531,15.37611
CGCG501-073,1237680312308924718,16.1923228825099,32.967337847871,8111,301,6,171,GALAXY,16.61192,15.36196,14.70029,14.38871,14.11401
SDSSJ011020.47+325407.0,1237680312309449165,17.5852888104354,32.9019700548951,8111,301,6,179,STAR,22.42308,20.4008,20.02465,19.86025,19.82824
SDSSJ010932.25+330355.0,1237680316595176022,17.3843768058789,33.0652896226164,8112,301,6,38,GALAXY,25.08507,21.75161,20.07955,19.09534,19.10969
SDSSJ010940.75+314658.1,1237680314984629144,17.4198393723656,31.7828103369057,8112,301,3,39,GALAXY,23.51516,22.51701,21.14758,19.81283,19.3703
WHLJ011052.0+320609,1237680315521630315,17.7164719291381,32.1026037460509,8112,301,4,41,GALAXY,18.56363,16.67324,15.65507,15.23143,14.85826
SDSSJ010942.74+330227.9,1237680316595176393,17.4281230017655,33.0411059709496,8112,301,6,38,GALAXY,22.90658,21.9271,19.95712,19.14001,18.57782
SDSSJ010724.38+313708.3,1237680310698574640,16.8516029101733,31.6189772339401,8111,301,3,175,GALAXY,22.34901,21.33071,19.85668,18.95901,18.518
2MASXJ01110647+3234442,1237680316058435999,17.7768365679779,32.5789972014002,8112,301,5,40,GALAXY,21.33493,18.62733,17.36662,16.86763,16.56031
SDSSJ010811.00+313759.5,1237680310698705401,17.0458471749496,31.6332110898533,8111,301,3,177,GALAXY,22.82357,22.52152,20.61452,19.64061,19.24793
2MASXJ01105613+3207402,1237680315521630342,17.7338211281102,32.1280521822334,8112,301,4,41,GALAXY,19.09473,17.21918,16.29895,15.90227,15.57152
2MASXJ01043208+3153487,1237680314984169666,16.1336114933597,31.896984003938,8112,301,3,32,GALAXY,20.46877,18.85551,17.46771,16.98145,16.65819
SDSSJ010337.91+322106.8,1237680478735958853,15.9079848641928,32.3519005438083,8150,301,4,126,GALAXY,23.10246,21.79056,20.27005,19.46274,19.03448
2MASXJ01060477+3139467,1237680310698508455,16.5199996201192,31.6628818656471,8111,301,3,174,GALAXY,20.03568,18.15603,17.10023,16.62601,16.25881
SDSSJ010837.22+313909.2,1237680310698705632,17.1550898427724,31.6525733321596,8111,301,3,177,STAR,22.36928,21.2513,21.17023,21.46556,21.599
SDSSJ011020.50+325537.6,1237680312309449474,17.5854364585333,32.9271287969413,8111,301,6,179,GALAXY,22.48007,23.70039,20.71347,19.58006,19.22206
SDSSJ010648.49+313707.5,1237680310698573844,16.7020705054632,31.6187630118117,8111,301,3,175,GALAXY,24.72536,23.39796,22.15024,20.32343,19.84145
SDSSJ010455.63+330140.4,1237680312308925384,16.2318188384571,33.0279135722858,8111,301,6,171,GALAXY,22.26175,22.3589,20.47894,19.32987,18.54771
SDSSJ010721.65+331316.1,1237678892277301952,16.8402442187643,33.2211493131549,7781,301,1,48,GALAXY,22.06211,21.99177,20.05796,19.18246,18.92874
2MASXJ01041654+3156418,1237680314984104196,16.068907931637,31.9449721303566,8112,301,3,31,GALAXY,19.53134,17.75808,16.75593,16.31331,15.91481
SDSSJ010902.12+314024.8,1237680310698771091,17.2588425991589,31.6735739700106,8111,301,3,178,GALAXY,24.33697,22.37359,21.15488,20.17676,19.62716
SDSSJ010453.82+314746.0,1237680314984170200,16.2242588589385,31.7961165673442,8112,301,3,32,GALAXY,22.05225,21.96218,20.53813,19.60393,19.09503
SDSSJ010649.85+313614.4,1237680310698574313,16.7077319947108,31.6040111333649,8111,301,3,175,GALAXY,22.11603,21.32779,19.37981,18.69875,18.32001
SDSSJ010942.29+330429.2,1237680316595176108,17.426233935968,33.0748049445802,8112,301,6,38,GALAXY,25.23122,21.87842,20.63778,19.761,19.20998
SDSSJ010350.86+324414.3,1237680479272829825,15.9619370696483,32.7373089862088,8150,301,5,126,GALAXY,20.98267,21.20602,18.82633,18.16833,17.81499
SDSSJ010828.72+313728.4,1237680310698705285,17.1196717049064,31.6245657997163,8111,301,3,177,GALAXY,25.09299,21.42734,19.63037,18.74955,18.36341
SDSSJ010710.87+313530.7,1237680310698574515,16.7953371363183,31.5918789709976,8111,301,3,175,GALAXY,25.60845,23.28236,20.86927,19.87001,19.6008
SDSSJ011044.05+315904.2,1237680311235772819,17.6835838597061,31.9845018058778,8111,301,4,180,STAR,20.91865,20.56273,20.38092,20.34389,20.04854
SDSSJ010945.87+314518.6,1237680314984629170,17.4411400018736,31.7551836259722,8112,301,3,39,GALAXY,21.42636,22.44613,20.82868,19.84336,19.30699
SDSSJ010710.68+313520.6,1237680310698574513,16.7945359866093,31.5890802064385,8111,301,3,175,GALAXY,24.40813,22.37488,21.07677,19.94447,19.55816
SDSSJ010423.89+325631.1,1237680312308859603,16.0995617307993,32.9419762188224,8111,301,6,170,GALAXY,21.9094,20.17484,18.50814,17.87838,17.528
[HLX2013]J011110.65+321106.1,1237680315521630399,17.7944112317102,32.1850411553,8112,301,4,41,STAR,19.23136,19.03909,18.96204,18.78322,18.82005
SDSSJ010911.81+314036.3,1237680310698771189,17.2992455371623,31.676770348623,8111,301,3,178,GALAXY,22.11194,20.56444,18.91057,18.25735,17.77447
SDSSJ010719.13+331425.5,1237678892277301908,16.8297300916352,33.2404251401805,7781,301,1,48,GALAXY,24.55896,20.29546,18.7014,18.14259,17.71271
WHLJ010719.1+331426,1237678892277301908,16.8297300916352,33.2404251401805,7781,301,1,48,GALAXY,24.55896,20.29546,18.7014,18.14259,17.71271
SDSSJ010359.68+324920.6,1237680479272894968,15.9986955862444,32.8224009408687,8150,301,5,127,GALAXY,23.10478,22.62117,20.91035,19.87866,19.29279
CGCG501-072,1237680478735958170,15.8783361026631,32.3156779621384,8150,301,4,126,GALAXY,16.74239,14.84268,14.00453,13.57017,13.3039
SDSSJ010525.78+314148.2,1237680310698443080,16.3574474711422,31.6967295681302,8111,301,3,173,STAR,22.32902,20.41682,20.02361,19.90255,20.0262
KUG0103+329,1237678892277235796,16.6914888605342,33.2319063572428,7781,301,1,47,GALAXY,17.23385,15.83141,15.15391,14.7973,14.54529
SDSSJ010802.80+313528.1,1237680310698639682,17.011676496572,31.5911474509187,8111,301,3,176,GALAXY,23.03998,20.08047,18.38486,17.79519,17.47824
SDSSJ010606.68+313736.9,1237680310698508809,16.5278706019274,31.6269304935127,8111,301,3,174,GALAXY,20.98031,20.35079,19.31195,18.43655,18.18734
SDSSJ010338.19+323935.8,1237680311771922812,15.9091494506368,32.6599592271371,8111,301,5,169,STAR,21.50764,19.93268,19.56955,19.59352,19.61231
SDSSJ010602.71+331147.3,1237678892277170704,16.5113113685062,33.1964922470201,7781,301,1,46,STAR,21.13181,19.887,19.37385,19.17296,19.0585
SDSSJ010348.73+324542.4,1237680479272829799,15.9530478724022,32.7617982806974,8150,301,5,126,GALAXY,23.572,22.60736,20.9287,19.81108,19.38201
SDSSJ010327.80+322048.8,1237680478735958779,15.8658728565009,32.3469054356786,8150,301,4,126,GALAXY,23.21252,21.34941,19.5334,18.84316,18.41855
2MASXJ01050689+3143465,1237680310698377466,16.2788641566569,31.7295364752349,8111,301,3,172,GALAXY,17.42826,16.25499,15.67588,15.42434,15.22177
SDSSJ010859.22+313831.5,1237680310698771067,17.2467919016054,31.6421048463441,8111,301,3,178,GALAXY,23.46649,22.33891,20.5892,19.5896,19.08813
SDSSJ010519.52+314156.2,1237680310698378127,16.3313408337389,31.6989606515075,8111,301,3,172,GALAXY,25.13774,22.22331,20.80575,19.83188,19.33002
SDSSJ010945.88+330535.6,1237678892277498866,17.4411730154907,33.0932364299899,7781,301,1,51,GALAXY,25.86635,21.72141,20.36076,19.36153,18.92073
SDSSJ010524.07+314059.3,1237680310698443209,16.350290060356,31.6831655757078,8111,301,3,173,GALAXY,21.66787,20.82021,18.97206,18.32967,17.97585
SDSSJ010640.15+331436.0,1237678892277236487,16.6673203452206,33.243340406797,7781,301,1,47,GALAXY,23.04056,20.98911,19.6135,18.83977,18.34383
CGCG501-120,1237680312309514309,17.7972304766639,32.7018271146195,8111,301,6,180,GALAXY,16.01733,14.28355,13.56959,13.21121,12.95968
WHLJ010409.4+315517,1237680478199152963,16.0392001596451,31.9212914695386,8150,301,3,127,GALAXY,19.00237,16.95284,15.94764,15.52225,15.17285
SDSSJ011126.09+322439.2,1237680311772644314,17.8587107360047,32.4108929791788,8111,301,5,180,GALAXY,25.5666,23.04933,21.33727,20.04343,19.55606
SDSSJ010553.09+313741.9,1237680310698443495,16.4712214348606,31.6283233457983,8111,301,3,173,GALAXY,25.25869,22.72103,20.02587,19.02634,18.44253
2MASSJ01032432+3229411,1237680311771923060,15.8513528115432,32.4947452447609,8111,301,5,169,GALAXY,22.09148,20.2678,18.81091,18.16582,17.7894
SDSSJ010746.17+331536.4,1237678892277301579,16.9423937758274,33.2601288100334,7781,301,1,48,STAR,21.02274,19.46012,19.15423,19.07941,18.92361
2MASSJ01102991+3151589,1237680314984693969,17.6247691270344,31.8663691497821,8112,301,3,40,GALAXY,25.22576,20.60071,18.90407,18.25074,17.84064
SDSSJ010652.07+331522.3,1237678892277236585,16.7169828021142,33.2562127880819,7781,301,1,47,GALAXY,23.13989,21.71512,20.35469,19.43063,18.84253
SDSSJ010955.86+314453.5,1237680314984629035,17.4827764598747,31.7482117270762,8112,301,3,39,GALAXY,23.27508,21.36813,19.87194,19.09504,18.57065
2MASSJ01102937+3151461,1237680314984693967,17.6222360160269,31.8628333603052,8112,301,3,40,GALAXY,24.39556,20.90648,18.95826,18.45238,18.12663
SDSSJ010525.12+330919.5,1237680316594782876,16.3546777626696,33.1554447468515,8112,301,6,32,GALAXY,25.49328,21.54655,20.06206,19.23434,18.75015
SDSSJ010330.94+323834.6,1237680311771923079,15.8789270457323,32.6429468533779,8111,301,5,169,STAR,25.71558,20.89015,20.07906,19.74376,19.48716
UGC00669,1237680310698377540,16.3287993716031,31.6820470756028,8111,301,3,172,GALAXY,17.01624,15.0989,14.2374,13.77678,13.4084
SDSSJ011127.81+322736.0,1237680311772644219,17.8658791183548,32.4600156724856,8111,301,5,180,GALAXY,22.82813,21.91689,20.14399,19.23868,18.8352
2MASSJ01055020+3312041,1237678892277170447,16.4592133734715,33.2011610493712,7781,301,1,46,STAR,20.7095,18.16709,17.15451,16.7836,16.57449
2MASXJ01050392+3142554,1237680310698377450,16.2664720525877,31.7154222484803,8111,301,3,172,GALAXY,19.52273,17.76101,16.7896,16.33228,15.96976
SDSSJ010427.67+314933.6,1237680314984169991,16.1153075457212,31.8260194540138,8112,301,3,32,STAR,22.6396,21.5671,21.58232,21.62199,21.16781
2MASXJ01050494+3142414,1237680310698377448,16.2705613535504,31.711473008645,8111,301,3,172,GALAXY,19.32253,17.53199,16.5703,16.15448,15.82547
UGC00646,1237680311235051619,15.8598489822321,32.2373541611001,8111,301,4,169,GALAXY,15.95205,14.06777,13.25617,12.84546,12.5866
2MASSJ01112619+3217037,1237680311772709541,17.8592254900618,32.2842570582282,8111,301,5,181,GALAXY,24.18574,20.88208,19.7427,18.85192,18.4181
SDSSJ010358.20+315721.4,1237680478199153379,15.9925170186642,31.9559617884207,8150,301,3,127,GALAXY,24.22777,22.2471,20.82135,20.01867,19.5112
2MASSJ01064678+3315449,1237678892277236196,16.6949283447444,33.2625435871567,7781,301,1,47,GALAXY,21.16562,18.90983,17.47997,16.95135,16.62368
2MASSJ01102057+3300565,1237680316595241315,17.5857937382648,33.0158545842215,8112,301,6,39,GALAXY,21.71209,19.42899,18.06815,17.52308,17.1801
SDSSJ010321.03+321944.8,1237680478735958716,15.8376321877071,32.3291272097888,8150,301,4,126,STAR,25.11217,21.74496,21.0643,20.97267,20.86024
UZC-CG015,1237678892277367660,17.0537926420618,33.2607958016812,7781,301,1,49,STAR,24.74028,24.40574,24.15423,22.17001,22.58359
2MASXJ01062858+3134218,1237680310698508565,16.6192078901843,31.5728976723944,8111,301,3,174,GALAXY,19.19774,17.29669,16.37644,15.98079,15.64985
SDSSJ010518.23+314027.4,1237680310698378109,16.3259859334728,31.6742828388244,8111,301,3,172,STAR,25.40696,20.72333,20.16034,19.94978,20.11591
SDSSJ011033.00+325812.5,1237680316595241675,17.6375268585101,32.970160460365,8112,301,6,39,GALAXY,22.35522,21.74532,20.13495,19.29965,18.77246
2MASXJ01043453+3147327,1237680310698312012,16.1439459759067,31.7924758780187,8111,301,3,171,GALAXY,19.21325,17.1233,16.17416,15.75957,15.37272
SDSSJ011112.21+324441.4,1237680312309514852,17.8009031481908,32.7448476617319,8111,301,6,180,GALAXY,22.05972,21.30602,19.52525,18.84536,18.47878
SDSSJ010620.49+331456.8,1237678892277170370,16.5854126867918,33.2491257569008,7781,301,1,46,GALAXY,22.40123,22.07636,19.99389,18.77211,18.29132
2MASXJ01042272+3149508,1237680314984169627,16.0947464599251,31.8306540980958,8112,301,3,32,GALAXY,20.12229,18.0078,16.82693,16.36008,15.97589
SDSSJ011102.03+324939.3,1237680312309514733,17.7584956302322,32.8275944410967,8111,301,6,180,STAR,22.16959,20.69677,19.88653,19.51159,19.01534
SDSSJ011055.27+325209.7,1237680312309448877,17.7303333351024,32.8693665219972,8111,301,6,179,STAR,20.74111,19.5381,19.35334,19.33821,19.32894
2MASSJ01064764+3316154,1237678892277236198,16.6984556033496,33.2709897831195,7781,301,1,47,GALAXY,21.37274,19.43879,18.05489,17.5343,17.19231
2MASSJ01113202+3222330,1237680311772708909,17.8832956360113,32.3757737998103,8111,301,5,181,GALAXY,21.46027,19.54386,18.1861,17.60093,17.30998
2MFGC00768,1237680311235117206,15.9193217562924,32.0478852639059,8111,301,4,170,GALAXY,16.73388,15.31044,14.58054,14.19653,13.91818
SDSSJ010333.98+324355.4,1237680479272829675,15.8916047858385,32.7320693239404,8150,301,5,126,GALAXY,22.51702,22.2907,20.93529,20.06619,19.85148
SDSSJ010556.04+313548.0,1237680310698443534,16.4835095405117,31.5966730646028,8111,301,3,173,GALAXY,22.9173,20.84769,19.97222,19.21821,19.1324
3C034Cluster,1237680314984694583,17.5772799278625,31.7888031548158,8112,301,3,40,GALAXY,23.94651,22.60833,19.37878,18.80338,18.4334
3C034,1237680314984694583,17.5772799278625,31.7888031548158,8112,301,3,40,GALAXY,23.94651,22.60833,19.37878,18.80338,18.4334
SDSSJ010952.94+330709.2,1237678892277497988,17.4706248667864,33.1192227246955,7781,301,1,51,GALAXY,22.04321,20.64084,18.91527,18.02366,17.6759
WHLJ010952.9+330709,1237678892277497988,17.4706248667864,33.1192227246955,7781,301,1,51,GALAXY,22.04321,20.64084,18.91527,18.02366,17.6759
SDSSJ010805.13+331645.5,1237678892277367264,17.0213716277171,33.2793204694459,7781,301,1,49,STAR,19.40848,18.96719,18.98254,19.07208,18.98233
SDSSJ010315.79+322155.6,1237680478735958667,15.8157928794816,32.3654624601158,8150,301,4,126,GALAXY,20.87678,20.47463,19.43442,18.50362,18.27899
SDSSJ011109.19+324834.4,1237680312309514659,17.7883047655931,32.8095643782464,8111,301,6,180,GALAXY,25.67518,22.84295,20.46733,19.51059,19.293
[HLX2013]J010314.20+322328.5,1237680478735958055,15.809194551859,32.3912633201767,8150,301,4,126,STAR,18.34429,18.28097,18.08361,18.18241,18.3209
SDSSJ010747.40+313200.3,1237680310698639473,16.947536181941,31.5334451865479,8111,301,3,176,STAR,18.69729,17.82219,17.52853,17.44093,17.4358
2MASSJ01064724+3132219,1237680310698574017,16.6968450538178,31.5393992425209,8111,301,3,175,GALAXY,21.27351,19.17796,17.85478,17.31145,16.98126
SDSSJ010349.86+325218.9,1237680312308859719,15.9577649234328,32.8719227518054,8111,301,6,170,GALAXY,26.34046,23.04943,20.86605,19.73933,19.439
2MASXJ01113578+3229052,1237680316058501501,17.8991615827878,32.484702781226,8112,301,5,41,GALAXY,19.16301,17.44175,16.46944,16.01326,15.67612
SDSSJ010331.77+320501.7,1237680311235117536,15.882407568512,32.0838134852067,8111,301,4,170,GALAXY,26.43702,22.55491,20.72792,19.9071,19.55457
SDSSJ010313.99+322931.0,1237680311771923266,15.8083176392912,32.4919733764183,8111,301,5,169,GALAXY,21.41608,21.92665,20.13575,18.86849,18.42161
2MASXJ01050055+3141164,1237680310698377425,16.2523651664532,31.6879503633058,8111,301,3,172,GALAXY,19.48679,17.59468,16.60557,16.19071,15.87567
SDSSJ010711.30+313137.2,1237680310698574536,16.7971240244838,31.5270125979938,8111,301,3,175,GALAXY,23.85515,22.15122,20.32839,19.48035,18.97723
SDSSJ010341.46+324940.8,1237680479272829711,15.9227539085327,32.8280032767446,8150,301,5,126,GALAXY,22.23914,20.87366,19.17253,18.49544,17.97106
SDSSJ010454.86+314200.6,1237680310698377857,16.2285915873097,31.7001904586601,8111,301,3,172,GALAXY,25.82951,22.11538,20.76445,19.69408,19.30145
SDSSJ010522.76+331131.7,1237680316594782845,16.3448602381455,33.1921450845592,8112,301,6,32,GALAXY,21.33153,21.44026,20.01208,19.25325,18.59616
SDSSJ010352.94+325409.1,1237680312308859367,15.9706250956766,32.9025336578935,8111,301,6,170,GALAXY,24.80875,21.39245,19.58205,18.93158,18.44742
SDSSJ010626.14+331645.8,1237678892277171359,16.6089591716712,33.2793887642497,7781,301,1,46,GALAXY,22.15813,22.44934,20.96493,19.89969,19.66108
SDSSJ010856.83+331439.6,1237678892277433040,17.2368101970536,33.2443453778358,7781,301,1,50,STAR,22.49329,21.76547,21.64947,21.5093,21.12513
SDSSJ010602.61+313403.9,1237680310698508783,16.5109126829815,31.5677719402618,8111,301,3,174,GALAXY,23.70077,22.63214,20.97773,19.94766,19.62631
