ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
2MASXJ01243602+3345344,1237666214078513307,21.1499831451906,33.759670911349,4829,301,2,167,GALAXY,18.83561,17.37764,16.62401,16.20396,15.86329
SDSSJ012555.80+333104.1,1237678893352682343,21.4825186541689,33.5178093106182,7781,301,3,73,GALAXY,24.15739,21.37694,19.48111,18.77621,18.37123
SDSSJ012200.82+325021.6,1237666214614925829,20.5034645500228,32.8393345315074,4829,301,3,160,STAR,21.65781,20.63505,20.37334,20.20978,20.30775
2MASSJ01234917+3242497,1237666214078054463,20.9549060669452,32.7137932014034,4829,301,2,160,STAR,16.75824,15.37563,14.8381,14.64246,14.57301
2MASSJ01231803+3242467,1237678892278743164,20.8252348687503,32.7130759702555,7781,301,1,70,GALAXY,21.60444,19.58037,17.98366,17.39379,17.02361
SDSSJ012612.57+330725.3,1237666213541381183,21.5523826552377,33.1236956575631,4829,301,1,163,GALAXY,24.86811,23.04217,21.13831,19.8079,19.09483
2MASSJ01210185+3315552,1237678892815417571,20.2577665280996,33.265375063873,7781,301,2,67,STAR,21.4898,18.45179,17.23392,16.7754,16.49769
SDSSJ012334.00+324220.6,1237678892278809507,20.8917029503855,32.7057360590163,7781,301,1,71,GALAXY,23.18707,23.20332,21.14743,20.03574,19.55668
CGCG502-043,1237678892815417383,20.2734586934189,33.3788758694081,7781,301,2,67,GALAXY,16.67875,14.82662,13.99155,13.57151,13.24238
NGC0553,1237666213541511238,21.5521798259841,33.4050698790124,4829,301,1,165,GALAXY,16.90366,15.09061,14.26056,13.85071,13.5585
2MASSJ01261478+3322415,1237666213541511556,21.5615649693223,33.3782738960072,4829,301,1,165,GALAXY,24.06923,20.47718,18.62338,17.97481,17.55855
SDSSJ012441.80+334556.0,1237666214078514011,21.1741655016233,33.7655794040481,4829,301,2,167,GALAXY,22.81511,21.03029,19.22433,18.58023,18.12488
SDSSJ012124.48+333250.9,1237678806920069535,20.352014426709,33.5474734508819,7761,301,2,128,STAR,21.22267,20.58462,20.5285,20.46464,20.17739
2MASSJ01223590+3345490,1237666214615319133,20.6496125201226,33.7637503748365,4829,301,3,166,GALAXY,22.93136,20.35546,18.71524,18.12231,17.68783
2MASXJ01255803+3258564,1237666213541314952,21.491921959214,32.9824373611355,4829,301,1,162,GALAXY,20.3037,18.1633,16.95627,16.47302,16.07701
2MASSJ01211520+3301380,1237678806383198314,20.3133698988706,33.0272379932508,7761,301,1,128,STAR,18.43672,16.8824,16.34636,16.16427,16.07886
CGCG502-047,1237678893352288510,20.3951502526419,33.6003663230315,7781,301,3,67,GALAXY,16.78082,15.1752,14.33791,13.91369,13.59278
SDSSJ012557.41+333227.5,1237678893352682346,21.4892244830872,33.5409992716363,7781,301,3,73,GALAXY,23.36638,22.16057,20.9271,20.06431,19.56998
SDSSJ012100.24+331716.0,1237678892815418044,20.2510019603392,33.2877942215849,7781,301,2,67,GALAXY,23.39482,22.13675,20.56842,19.77618,19.23074
SDSSJ012101.09+331941.1,1237678892815417368,20.254560625168,33.3281090204452,7781,301,2,67,GALAXY,24.42739,21.71958,19.65133,18.95826,18.55254
SDSSJ012548.80+325531.4,1237666213541314570,21.4533691717528,32.9254033127891,4829,301,1,162,STAR,19.18703,18.88105,18.72485,18.57031,18.42113
SDSSJ012618.42+331011.1,1237666213541380943,21.5767880090526,33.1697742739255,4829,301,1,163,GALAXY,21.48735,21.36844,20.30659,19.22959,18.79784
2MASSJ01225733+3347525,1237666214615384342,20.7387939198252,33.7979071382378,4829,301,3,167,GALAXY,22.03726,20.21089,18.61871,18.02982,17.61541
SDSSJ012335.87+334910.6,1237678807457137160,20.8994402642189,33.8196069191933,7761,301,3,131,STAR,23.24668,22.05064,20.61123,19.52171,18.83997
SDSSJ012555.66+333408.9,1237678893352682316,21.4819364650593,33.5691631348929,7781,301,3,73,GALAXY,22.84507,22.27912,20.5976,19.75448,19.18087
SDSSJ012114.42+330012.2,1237678806383198669,20.3100919794462,33.003346400175,7761,301,1,128,STAR,21.49738,20.43107,20.06646,20.03887,20.15478
NGC0513,1237666214078513368,21.1116930353227,33.7994878434567,4829,301,2,167,GALAXY,15.39611,13.94718,13.14234,12.77263,12.45075
SDSSJ012100.11+330741.3,1237678806383198387,20.2504146438893,33.1280861343524,7761,301,1,128,STAR,20.94121,19.53307,18.83319,18.53633,18.37206
SDSSJ012103.47+332553.8,1237666215152058991,20.264470252405,33.4316277825672,4829,301,4,164,STAR,20.97982,20.34878,20.1891,20.21416,19.96115
2MASXJ01241840+3241595,1237666214078054762,21.0766585143529,32.6998791771221,4829,301,2,160,GALAXY,20.72947,18.43106,17.17278,16.53339,16.0395
SDSSJ012240.34+334726.2,1237666214615384858,20.668084123307,33.7906283352272,4829,301,3,167,GALAXY,23.81155,22.3674,20.35867,19.44533,18.99382
NGC0528,1237678893352616138,21.3899017128543,33.6714274368273,7781,301,3,72,GALAXY,15.64032,13.65421,12.71588,12.2257,11.86811
SDSSJ012126.80+333604.4,1237678893352288970,20.3616824937134,33.6012370907975,7781,301,3,67,STAR,22.41566,21.70703,21.68361,21.72632,22.80275
SDSSJ012054.23+331341.9,1237666215151993636,20.2259905121635,33.2283054476892,4829,301,4,163,GALAXY,22.21176,20.99541,19.16427,18.38512,17.95858
2MASSJ01230496+3349196,1237666214615384375,20.7707041957291,33.8220936708678,4829,301,3,167,GALAXY,19.76632,18.07048,16.9982,16.48265,16.10009
SDSSJ012054.76+331928.9,1237666215151993967,20.228183769519,33.3247085792157,4829,301,4,163,GALAXY,24.77505,21.604,19.67297,18.85871,18.34047
SDSSJ012454.12+334629.4,1237666214078514063,21.2255223921854,33.7748368204354,4829,301,2,167,GALAXY,23.03155,22.56905,21.13819,19.92911,19.30079
2MASSJ01224836+3242167,1237680316596420632,20.7015255886438,32.7045996638147,8112,301,6,57,STAR,17.7204,16.12783,15.53025,15.33057,15.24494
SDSSJ012610.93+330040.8,1237666213541315494,21.5455580575694,33.011343758392,4829,301,1,162,STAR,22.7559,21.2834,20.61529,20.22395,19.80822
2MASSJ01225753+3241235,1237680316596420663,20.739756292817,32.6898698564064,8112,301,6,57,STAR,18.17125,16.61138,15.89767,15.60431,15.4278
SDSSJ012626.53+332005.2,1237666213541446522,21.610572835636,33.3347848245744,4829,301,1,164,GALAXY,23.66345,22.74961,21.05244,19.87784,19.0475
SDSSJ012055.45+332244.6,1237666215152059133,20.231070686874,33.3790796995046,4829,301,4,164,STAR,24.81276,21.66684,21.08956,21.01479,20.81326
SDSSJ012116.37+325705.9,1237678892278547442,20.3182191000697,32.9516685243511,7781,301,1,67,GALAXY,26.57417,22.54187,21.22547,19.95505,19.36238
SDSSJ012232.94+324305.2,1237666214614925873,20.6372796645081,32.718118414,4829,301,3,160,STAR,23.64395,22.02811,21.61953,21.92019,22.24581
SDSSJ012107.01+330042.6,1237678806383198440,20.2792278388799,33.0117866292655,7761,301,1,128,STAR,20.86966,19.60367,19.12274,18.87591,18.91154
SDSSJ012553.23+333706.6,1237678893352682255,21.471821601156,33.6185157765345,7781,301,3,73,GALAXY,23.19873,21.99637,21.15008,20.29723,19.80108
2MASSJ01223562+3242230,1237666214614860044,20.6483607757485,32.7063621380609,4829,301,3,159,GALAXY,21.77948,19.25043,17.83784,17.29808,16.91916
2MASSJ01214893+3248209,1237666214614925437,20.4538449921495,32.8058022887055,4829,301,3,160,STAR,19.20683,17.7256,17.17836,16.98207,16.91786
SDSSJ012425.79+334943.7,1237666214078513449,21.1074863817361,33.8288295401117,4829,301,2,167,STAR,21.92493,21.47851,21.29485,21.32177,21.284
2MASSJ01230609+3240223,1237680316596420676,20.7753911835105,32.6728466218502,8112,301,6,57,STAR,18.13318,16.45411,15.86317,15.64947,15.54528
SDSSJ012210.45+334551.3,1237678893352354819,20.5435760487913,33.7642459307402,7781,301,3,68,GALAXY,23.24489,24.02625,21.80027,20.6734,19.63073
CGCG502-069,1237666214077989088,20.9663660389884,32.6588031017894,4829,301,2,159,GALAXY,16.90452,14.91274,13.93856,13.43792,13.06456
SDSSJ012105.60+333131.6,1237666215152124445,20.2733812019558,33.5254644397533,4829,301,4,165,STAR,22.32917,21.46785,21.29299,21.29816,20.98187
2MASXJ01214231+3341491,1237678893352288555,20.4261904411616,33.6971224528995,7781,301,3,67,GALAXY,20.7721,18.94902,17.50847,16.97154,16.581
SDSSJ012116.19+333528.7,1237678806920069522,20.3174934611991,33.5913048931453,7761,301,2,128,STAR,20.91536,20.21743,19.96343,19.94678,19.88219
2MASSJ01223791+3241325,1237680316596355209,20.6580003220552,32.6923692797887,8112,301,6,56,STAR,16.14387,14.64133,14.09545,13.90371,13.83919
SDSSJ012621.80+332828.8,1237666213541511990,21.5908608866128,33.4746759102155,4829,301,1,165,GALAXY,23.63231,22.29495,20.73704,19.63166,19.14366
CGCG502-039,1237666215152058456,20.2212941390229,33.425773633924,4829,301,4,164,GALAXY,16.20972,15.06859,14.35894,14.07148,13.92306
SDSSJ012620.69+332919.2,1237666213541512015,21.5862248938724,33.4886833736771,4829,301,1,165,GALAXY,22.66662,22.3828,20.45097,19.46011,18.838
SDSSJ012110.65+325643.8,1237678892278546722,20.2944042031924,32.9454386201102,7781,301,1,67,STAR,20.79403,18.74521,17.93411,17.6449,17.46256
SDSSJ012132.04+325044.3,1237678892278612849,20.3835446438325,32.8456443848337,7781,301,1,68,GALAXY,23.67598,22.3042,20.54756,19.70779,19.66798
SDSSJ012633.94+331402.3,1237666213541445913,21.6414536017588,33.2339852097366,4829,301,1,164,STAR,20.15823,19.19034,18.85919,18.76101,18.69521
SDSSJ012244.72+324044.9,1237680316596421012,20.6863778319794,32.6791393259283,8112,301,6,57,GALAXY,23.10359,22.63158,21.02459,20.07463,19.76821
SDSSJ012631.63+332214.4,1237666213541511786,21.6318153100032,33.3706743291957,4829,301,1,165,GALAXY,22.8891,22.47119,20.49817,19.39022,18.90339
SDSSJ012203.86+334601.7,1237678893352354353,20.5165080544721,33.7666867958981,7781,301,3,68,GALAXY,23.36829,22.18679,21.55283,21.26177,20.94559
SDSSJ012223.16+334820.9,1237666214615384872,20.5965230699379,33.8058186246868,4829,301,3,167,GALAXY,23.65022,22.54222,20.52294,19.67332,19.38441
SDSSJ012437.12+335003.5,1237666214078513836,21.1546701116285,33.834305102246,4829,301,2,167,STAR,21.88121,21.45284,21.36467,21.36175,20.98787
2MASSJ01252558+3245585,1237678892278940018,21.3566275386569,32.7662323078941,7781,301,1,73,GALAXY,21.7756,19.82472,18.21536,17.63052,17.20901
CGCG521-017,1237678807457136921,21.0062667954869,33.8659112403557,7761,301,3,131,GALAXY,17.19348,21.26122,20.38418,22.95427,19.81521
SDSSJ012055.23+330214.4,1237678806383198750,20.2301526311681,33.0373353690924,7761,301,1,128,STAR,23.89676,20.98547,20.75867,20.64589,21.77276
SDSSJ012534.80+324725.7,1237678892278939980,21.3950013031212,32.790496590609,7781,301,1,73,STAR,19.90982,18.98092,18.64315,18.52313,18.38904
SDSSJ012044.47+331118.0,1237666215151928342,20.1853218768253,33.1883426896612,4829,301,4,162,GALAXY,22.76218,21.79996,20.13942,19.2954,18.91377
SDSSJ012321.04+323837.6,1237680316596420893,20.8376677348517,32.6437427900725,8112,301,6,57,STAR,20.50527,18.86019,18.28682,18.04166,17.91064
2MASXJ01222561+3241511,1237666214614860007,20.6066886407409,32.6974565726229,4829,301,3,159,GALAXY,17.44947,15.78362,14.94316,14.52584,14.21061
SDSSJ012046.63+330801.5,1237666215151927352,20.1943205081955,33.1337499035718,4829,301,4,162,GALAXY,24.63468,22.00724,21.0874,20.03906,22.82691
2MASSJ01220470+3346398,1237678893352353800,20.5196072245583,33.7777205952348,7781,301,3,68,GALAXY,25.00417,19.89349,18.25362,17.61249,17.32644
2MASXJ01222353+3348541,1237666214615384350,20.5979105586932,33.8149611038255,4829,301,3,167,GALAXY,18.60388,16.79941,15.967,15.55546,15.24304
2MASSJ01231557+3238331,1237680316596420870,20.8148848977834,32.642562046101,8112,301,6,57,STAR,18.92086,17.48252,16.9438,16.7322,16.62232
SDSSJ012111.01+333550.9,1237678806920004379,20.2958789053838,33.5974753024469,7761,301,2,127,GALAXY,25.15176,22.1679,20.4685,19.5624,19.30256
2MASSJ01243717+3240083,1237678892278874476,21.1548965943472,32.6689599417874,7781,301,1,72,STAR,19.2151,17.69278,17.05865,16.82234,16.68422
SDSSJ012507.72+324301.2,1237678892278939894,21.2821745970637,32.7170107876237,7781,301,1,73,STAR,22.91539,21.68536,21.6162,21.65828,22.31646
2MASSJ01210561+3256464,1237678892278546549,20.2734562052696,32.9461998763575,7781,301,1,67,STAR,18.10608,17.09297,16.68024,16.52322,16.41792
2MASSJ01205645+3300190,1237678806383198563,20.2352909481099,33.005228256061,7761,301,1,128,GALAXY,21.37053,19.61413,18.21422,17.59371,17.12469
SDSSJ012056.08+333046.3,1237666215152059857,20.2336930182279,33.5128689170815,4829,301,4,164,GALAXY,21.91526,22.13538,20.00936,18.98674,18.47075
UGC00937,1237666214077989311,20.9061049566241,32.6299921891663,4829,301,2,159,GALAXY,16.21903,14.86878,14.19939,13.86887,13.61938
SDSSJ012110.84+333635.1,1237678893352288789,20.295189438887,33.6097650555221,7781,301,3,67,GALAXY,26.05684,21.51963,19.66567,18.80268,18.29184
WHLJ012110.8+333635,1237678893352288789,20.295189438887,33.6097650555221,7781,301,3,67,GALAXY,26.05684,21.51963,19.66567,18.80268,18.29184
RMJ012110.8+333635.1,1237678893352288789,20.295189438887,33.6097650555221,7781,301,3,67,GALAXY,26.05684,21.51963,19.66567,18.80268,18.29184
2MASXJ01263174+3303588,1237666213541380549,21.6321319433536,33.0664254846585,4829,301,1,163,GALAXY,21.47195,19.41741,17.91744,17.36357,16.94292
SDSSJ012131.35+324855.8,1237678892278612312,20.3806602170177,32.8154720215071,7781,301,1,68,STAR,22.84973,20.08969,18.94723,18.50319,18.22797
SDSSJ012619.45+325743.9,1237666213541315696,21.5810739979052,32.9622067269859,4829,301,1,162,GALAXY,22.86717,22.14363,20.23011,19.38615,18.90877
SDSSJ012246.02+335127.8,1237666214615384583,20.6917637252621,33.8577320336811,4829,301,3,167,GALAXY,24.14952,22.5685,20.72474,19.71695,19.25113
2MASSJ01211411+3253006,1237678892278546596,20.308828607138,32.8835206758882,7781,301,1,67,STAR,17.3391,16.07212,15.61527,15.36726,15.37144
2MASSJ01233774+3353138,1237678807457137018,20.9072586315553,33.8871022702751,7761,301,3,131,GALAXY,22.04393,19.6609,18.15989,17.60965,17.18275
SDSSJ012123.87+334026.8,1237678893352289385,20.3494595476001,33.6741366069677,7781,301,3,67,GALAXY,24.27064,22.97356,21.56051,20.26231,19.44769
SDSSJ012456.20+334944.5,1237666214078514200,21.2341921475281,33.8290513803248,4829,301,2,167,GALAXY,25.90245,21.95266,20.38651,19.54896,19.15759
SDSSJ012104.96+333510.4,1237666215152124724,20.2707072020184,33.5862383040342,4829,301,4,165,GALAXY,25.77726,22.04288,20.53813,19.59055,19.28215
B20117+33,1237666215151993477,20.1705864404525,33.3605472747778,4829,301,4,163,GALAXY,22.63336,19.73113,18.01103,17.39018,16.99884
SDSSJ012106.51+325507.1,1237678892278546697,20.2771194286039,32.9186559800652,7781,301,1,67,GALAXY,24.53393,21.35147,19.53463,18.78851,18.28543
SDSSJ012248.25+335156.1,1237666214615384735,20.7010721747903,33.8656054750148,4829,301,3,167,STAR,22.14676,21.42775,21.43106,21.49072,21.14219
SDSSJ012037.43+331446.8,1237666215151993666,20.1559953398484,33.2463570659608,4829,301,4,163,GALAXY,23.48058,21.8485,19.9852,19.15122,18.66511
SDSSJ012100.31+325641.4,1237678892278547104,20.2513142102043,32.9448535300472,7781,301,1,67,GALAXY,24.94285,20.78821,19.05276,18.2982,17.77332
SDSSJ012617.34+325547.0,1237666213541314601,21.5722560753358,32.9297175379597,4829,301,1,162,STAR,19.01299,19.07366,19.45586,19.73212,20.02028
SDSSJ012558.76+334031.9,1237678807457333678,21.4948468024893,33.6755322143046,7761,301,3,134,STAR,24.32033,20.3837,19.30337,19.06734,19.23427
SDSSJ012609.27+333753.9,1237678893352682435,21.5386406144323,33.6316593136394,7781,301,3,73,GALAXY,23.58957,21.77304,20.09709,19.28025,18.89963
IC1673,1237666215151862037,20.1930634785702,33.0449068219365,4829,301,4,161,GALAXY,16.59712,14.72347,13.89746,13.44467,13.18152
SDSSJ012148.69+334607.8,1237678893352288668,20.4528946471935,33.7688401323662,7781,301,3,67,GALAXY,24.30689,21.69261,19.70982,18.8,18.50406
SDSSJ012303.10+323736.1,1237680316596420840,20.7629175627413,32.6267160827545,8112,301,6,57,STAR,20.25753,19.7699,19.63026,19.43899,19.32233
SDSSJ012434.58+323830.5,1237666214077989396,21.1440822237621,32.6417918444125,4829,301,2,159,STAR,21.50675,19.87582,19.31401,19.06628,18.95955
SDSSJ012340.75+335358.7,1237678807457136821,20.9198081746669,33.899653012993,7761,301,3,131,STAR,20.36797,19.94897,19.76431,19.71674,19.38986
2MASSJ01250631+3241163,1237678892278940005,21.2761494339412,32.6879023786256,7781,301,1,73,GALAXY,23.13916,20.25965,18.60229,17.97562,17.67212
3C041,1237666213541446315,21.6847175919681,33.219740346136,4829,301,1,164,GALAXY,23.43141,22.50105,21.61432,20.70847,19.78007
SDSSJ012043.08+330338.1,1237666215151863059,20.1795089408117,33.0605882381535,4829,301,4,161,GALAXY,23.65887,22.09769,20.61591,19.70476,19.20889
2MASSJ01243509+3352293,1237666214078579185,21.1460358139744,33.8747223894703,4829,301,2,168,GALAXY,21.75489,19.88249,18.21141,17.59264,17.19478
SDSSJ012159.61+324238.9,1237666214614860652,20.4983868320057,32.7108274578036,4829,301,3,159,GALAXY,24.29412,22.6285,20.79551,19.68947,19.12408
2MASSJ01244335+3238488,1237678892278874491,21.1806669870604,32.6468718995757,7781,301,1,72,STAR,19.38364,17.55769,16.89495,16.69275,16.59121
SDSSJ012534.53+324431.2,1237678892279005631,21.3938870518957,32.7420229278829,7781,301,1,74,GALAXY,23.19131,22.14893,20.55756,19.71784,19.36302
SDSSJ012208.60+324114.7,1237666214614860615,20.5358682264123,32.6874329762162,4829,301,3,159,GALAXY,25.76769,22.35573,20.2948,19.1363,18.62123
SDSSJ012039.72+332607.3,1237666215152058929,20.1655214232166,33.435379115401,4829,301,4,164,GALAXY,22.4624,19.92365,18.40473,17.79614,17.35824
SDSSJ012514.64+324136.2,1237678892278940567,21.3110319272545,32.6934169784585,7781,301,1,73,GALAXY,24.23292,23.17717,21.56283,20.39692,19.91893
2MASSJ01231759+3236274,1237680316596420890,20.823235055861,32.6075274477632,8112,301,6,57,STAR,18.3352,17.39664,17.09168,16.95775,16.90284
SDSSJ012558.80+334148.2,1237678807457333960,21.4950347669607,33.6967402587576,7761,301,3,134,GALAXY,23.12151,22.05186,20.72793,19.8148,19.30844
2MASXJ01213037+3343521,1237678893352288465,20.3763646568505,33.7311194270949,7781,301,3,67,GALAXY,19.89877,17.74614,16.64193,16.17543,15.75842
NGC0512,1237678807457136701,20.9988433231855,33.907860809454,7761,301,3,131,GALAXY,16.04194,14.10266,13.15858,12.64662,12.30018
SDSSJ012134.34+324602.8,1237678892278612610,20.3930877102241,32.7674708555505,7781,301,1,68,GALAXY,23.62573,22.37936,20.76948,19.7041,19.17722
2MASXJ01203241+3320082,1237666215151993451,20.1350716224182,33.3355625249365,4829,301,4,163,GALAXY,21.10641,18.58303,17.26069,16.73445,16.37901
WHLJ012032.4+332008,1237666215151993451,20.1350716224182,33.3355625249365,4829,301,4,163,GALAXY,21.10641,18.58303,17.26069,16.73445,16.37901
SDSSJ012236.13+323813.1,1237680316596355332,20.6506154853112,32.6369771260371,8112,301,6,56,STAR,20.86166,19.56209,18.99792,18.8281,18.70033
SDSSJ012346.74+335451.6,1237678807457137219,20.9447747877189,33.9143514438373,7761,301,3,131,GALAXY,22.56444,20.42467,18.79613,18.16932,17.79398
SDSSJ012449.19+335213.5,1237666214078580038,21.2049945122114,33.8704284718802,4829,301,2,168,GALAXY,25.38736,22.52715,20.52331,19.16588,18.57803
2MASSJ01254234+3245130,1237666213541183884,21.4263921606599,32.7536767757283,4829,301,1,160,GALAXY,25.13503,19.81758,18.34315,17.74833,17.36852
WHLJ012542.3+324513,1237666213541183884,21.4263921606599,32.7536767757283,4829,301,1,160,GALAXY,25.13503,19.81758,18.34315,17.74833,17.36852
2MASSJ01243939+3237426,1237680316596552345,21.1639842036282,32.6284436431601,8112,301,6,59,GALAXY,20.83908,19.5095,18.09873,17.54757,17.16944
SDSSJ012035.49+330606.4,1237666215151928018,20.1479033469536,33.1017771159109,4829,301,4,162,GALAXY,26.42706,22.3539,20.3038,19.25609,18.5526
2MASSJ01232954+3235389,1237680316596486363,20.8731196667465,32.5941197175264,8112,301,6,58,STAR,18.77115,17.07643,16.41613,16.17243,16.03836
SDSSJ012650.79+331136.3,1237666213541446271,21.7116749500023,33.1934170794414,4829,301,1,164,GALAXY,24.3061,21.94704,20.07603,19.10038,18.67181
SDSSJ012127.85+334439.7,1237678893352288898,20.366040239684,33.7443800596478,7781,301,3,67,GALAXY,22.01053,21.67736,19.8771,19.03566,18.57598
MCG+05-04-050,1237666214077989240,21.0504084875481,32.5938860005104,4829,301,2,159,GALAXY,17.40647,15.43952,14.45858,13.95397,13.57102
SDSSJ012259.05+335445.5,1237666214615450349,20.7460363709942,33.9126569137758,4829,301,3,168,GALAXY,22.98874,21.4338,19.57594,18.86226,18.44333
2MASSJ01220319+3240310,1237666214614859975,20.5132857081941,32.6752753353333,4829,301,3,159,STAR,19.205,17.67203,17.08736,16.89188,16.81174
SDSSJ012650.86+330946.5,1237666213541380954,21.7119560858265,33.1629353780025,4829,301,1,163,GALAXY,24.10927,21.94295,20.34468,19.49319,19.096
SDSSJ012139.62+334704.3,1237678893352289032,20.415117890173,33.7845397895519,7781,301,3,67,GALAXY,21.84046,21.96245,20.83022,19.96258,19.45542
SDSSJ012444.57+323714.3,1237680316596552032,21.1857254302902,32.6205479513592,8112,301,6,59,STAR,20.88162,19.03025,18.30137,18.07319,17.90694
SDSSJ012429.65+323611.1,1237666214077989345,21.1235485227433,32.6030730457959,4829,301,2,159,STAR,19.98342,18.65447,18.0619,17.828,17.76378
SDSSJ012118.58+324740.1,1237678892278612192,20.3274825452328,32.7944528472849,7781,301,1,68,STAR,20.90343,18.86942,18.04751,17.74413,17.56829
SDSSJ012031.78+332525.5,1237666215152059257,20.1324358518981,33.4237741863472,4829,301,4,164,GALAXY,22.44723,21.80606,20.97048,20.08244,19.37789
2MASSJ01205461+3254125,1237678892278546522,20.2276855391714,32.9034382370687,7781,301,1,67,STAR,17.79854,16.59234,16.70811,16.82347,16.90638
SDSSJ012354.10+323451.3,1237666214077989226,20.975438033565,32.5809066277791,4829,301,2,159,STAR,20.4587,19.12767,18.57996,18.36179,18.28448
2MASSJ01204348+3258230,1237666215151862160,20.1811516353135,32.973055258943,4829,301,4,161,STAR,23.13636,20.09113,18.51139,17.17525,16.47028
2MASSJ01242228+3235371,1237666214077989432,21.09286332278,32.5936682225634,4829,301,2,159,STAR,23.76867,20.75443,19.1702,17.91376,17.21819
SDSSJ012043.96+333311.6,1237666215152124450,20.1832175878067,33.5532406061003,4829,301,4,165,GALAXY,24.49489,21.85255,20.18158,19.30741,18.75864
SDSSJ012041.55+325852.8,1237666215151862784,20.1731558801731,32.9813583968497,4829,301,4,161,GALAXY,25.99404,22.01061,20.09073,19.25591,18.78393
SDSSJ012332.00+323427.4,1237666214077989950,20.8833571858944,32.5742995533504,4829,301,2,159,GALAXY,23.79053,22.94176,21.32456,19.89524,19.13599
2MASXJ01202451+3318492,1237666215151993265,20.1020884951862,33.3135820383756,4829,301,4,163,GALAXY,21.00756,18.85038,17.46454,16.94242,16.51464
2MASSJ01255400+3245185,1237666213541183900,21.4749100808434,32.7551177345609,4829,301,1,160,GALAXY,25.23131,19.84869,18.34501,17.74681,17.36814
SDSSJ012238.32+335432.5,1237666214615385246,20.6596810932902,33.9090521848828,4829,301,3,167,GALAXY,23.36017,22.08621,20.47437,19.88249,19.4941
2MASSJ01264713+3302311,1237666213541380147,21.6963677099428,33.0419775734677,4829,301,1,163,GALAXY,22.19074,19.60741,18.00536,17.40645,17.1026
WHLJ012647.1+330231,1237666213541380147,21.6963677099428,33.0419775734677,4829,301,1,163,GALAXY,22.19074,19.60741,18.00536,17.40645,17.1026
SDSSJ012241.82+323555.9,1237680316596420939,20.6743291479169,32.5988797305998,8112,301,6,57,STAR,21.29889,20.72658,20.5482,20.51409,20.89007
2MASXJ01231195+3234253,1237680316596420864,20.8000106788471,32.5736586274713,8112,301,6,57,GALAXY,19.65356,17.65668,16.55674,16.0742,15.66892
SDSSJ012152.98+335014.0,1237678807456940434,20.4707519677771,33.8372396585728,7761,301,3,128,STAR,21.79526,20.6966,20.53169,20.47009,20.27987
SDSSJ012024.76+330834.2,1237666215151928122,20.1031776684028,33.1428374795065,4829,301,4,162,STAR,23.00052,21.7049,21.43495,21.63166,20.60651
SDSSJ012436.04+335511.1,1237666214078579687,21.1501985371676,33.9197488524878,4829,301,2,168,GALAXY,22.9697,22.37243,20.78383,19.79958,19.25374
SDSSJ012136.11+324256.6,1237680316596289815,20.4004804525266,32.7157126756123,8112,301,6,55,STAR,20.74722,19.93797,19.6286,19.52805,19.42208
SDSSJ012259.15+335609.4,1237666214615450460,20.7464778673718,33.9359456755892,4829,301,3,168,STAR,22.63177,21.78478,21.73464,21.69187,21.50153
SDSSJ012523.93+335058.5,1237666214078579551,21.3497252996601,33.8496051367799,4829,301,2,168,GALAXY,23.62523,23.00536,20.92298,19.71863,19.31751
SDSSJ012159.44+335126.8,1237678807456940131,20.4976762779951,33.8574635395814,7761,301,3,128,STAR,24.43354,21.48815,21.14352,21.07362,21.34721
2MASSJ01235405+3233405,1237666214077989215,20.9752518282062,32.5612250915165,4829,301,2,159,STAR,23.03656,19.89884,18.31919,17.29056,16.70749
SDSSJ012650.97+332805.3,1237666213541511717,21.712395984604,33.4681487165967,4829,301,1,165,STAR,21.97056,20.98338,20.92407,20.86053,20.32365
SDSSJ012632.41+333647.2,1237666213541577157,21.6350497375344,33.6131394308155,4829,301,1,166,STAR,20.73636,20.0731,19.90515,19.94188,19.6531
SDSSJ012557.18+334558.6,1237678807457333915,21.4882766461378,33.7662795813824,7761,301,3,134,GALAXY,22.26347,22.40066,20.84324,19.92471,19.64044
SDSSJ012021.83+332213.4,1237666215151994090,20.0909820973076,33.3704139189407,4829,301,4,163,GALAXY,26.25666,21.54611,19.67269,18.92978,18.65081
2MASXJ01223002+3354432,1237666214615384518,20.6251317942302,33.9121973756026,4829,301,3,167,GALAXY,20.04313,17.80927,16.62701,16.06863,15.65649
SDSSJ012121.45+334553.4,1237678893352288831,20.3393664915118,33.7648546956335,7781,301,3,67,STAR,23.24939,21.68291,21.59521,22.09111,21.58876
GALEXASCJ012037.86+333326.7,1237666215152124183,20.1571966683494,33.5570716182146,4829,301,4,165,GALAXY,18.07755,16.73291,16.38611,16.20226,16.23081
SDSSJ012028.87+330207.4,1237666215151862950,20.1202908973746,33.0353935543911,4829,301,4,161,GALAXY,22.75572,22.07013,20.52865,19.56045,19.14886
SDSSJ012237.87+335532.4,1237666214615450126,20.6578205055493,33.9256675702101,4829,301,3,168,GALAXY,22.88352,20.68211,18.97983,18.36237,18.0063
2MASSJ01222469+3354338,1237666214615384605,20.6029616498096,33.9093502858459,4829,301,3,167,GALAXY,22.11177,20.33157,18.56289,17.95047,17.56289
SDSSJ012359.57+323319.4,1237666214077989208,20.998231735402,32.5553597359202,4829,301,2,159,STAR,20.84007,19.64743,19.49295,19.45383,19.46418
