objID,ra,dec,psfMag_u0,psfMag_g0,psfMag_r0,psfMag_i0,psfMag_z0,fiberMag_u0,fiberMag_g0,fiberMag_r0,fiberMag_i0,fiberMag_z0,fiber2Mag_u0,fiber2Mag_g0,fiber2Mag_r0,fiber2Mag_i0,fiber2Mag_z0,petroMag_u0,petroMag_g0,petroMag_r0,petroMag_i0,petroMag_z0,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,q_u,q_g,q_r,q_i,q_z,u_u,u_g,u_r,u_i,u_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVMag_u0,deVMag_g0,deVMag_r0,deVMag_i0,deVMag_z0,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expMag_u0,expMag_g0,expMag_r0,expMag_i0,expMag_z0,cModelMag_u0,cModelMag_g0,cModelMag_r0,cModelMag_i0,cModelMag_z0,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,dered_u,dered_g,dered_r,dered_i,dered_z,PhotoZ
1237661055818530991,49.7769108778352,41.9668420372035,23.93556,19.50105,18.70798,19.25914,22.61855,15.92339,15.29817,15.66027,15.21826,12.89778,16.51336,15.99973,16.42267,15.95871,13.48832,23.9669,17.56411,15.83348,15.76572,22.60027,2.969658,5.357838,4.232966,5.686537,2.969176,-9999,2.293867,2.12002,2.507638,7.98561,-9999,5.963353,4.966805,6.129485,8.377551,0.328384,-0.08980901,0.07672422,0.08139342,0.328384,-0.1326044,0.1654449,0.07662043,0.1035143,-0.1326044,-9999,-0.06531705,0.01909986,0.05453764,-9999,-9999,0.3314792,0.1142595,0.1261798,-9999,-9999,29.50294,16.59001,19.33584,-9999,-9999,2.364842,0.7404272,0.6249679,-9999,0.1122262,-0.01879733,0.01215511,-0.01501618,-0.1603273,0.126994,0.0744492,0.06346567,0.05718635,-0.04070642,2.764457,1.741723,1.83183,1.2507,1.446721,2.088753,2.132947,2.082005,2.397244,2.268701,0.03584167,5.1969,7.335634,7.938145,29.65405,0.4280459,0.7360004,0.7278929,0.9808713,0.4901337,23.93589,17.16278,16.78266,16.41476,20.8694,0.03643635,2.368561,3.300754,4.009927,58.95899,0.4207479,0.7086191,0.8735344,0.9730681,0.1999903,23.93589,17.65605,16.46874,16.03223,18.65141,23.93589,17.25815,16.46874,16.03223,20.8694,4.498268E-05,55.22765,322.3604,365.4164,0.0001573649,1,0.7696782,0,0,1,23.97526,17.3458,16.46874,16.19675,22.60957,-9999
1237661055818662382,50.0875796462768,41.6397227005872,20.53863,20.36101,20.48184,20.52178,20.80752,19.50313,19.14706,19.05548,19.06345,19.07168,20.22691,19.92071,19.83455,19.85356,19.86792,17.34394,16.13938,16.27094,16.02643,25.262,20.18552,25.49505,25.33551,18.16886,2.970206,10.4465,13.75747,11.99314,11.89718,-9999,23.38987,29.60874,21.31451,21.54983,-9999,0.01176831,-0.03395249,-0.02569515,-0.05200307,0.009597723,0.01055846,0.009736489,0.009558811,0.009564348,-0.007698251,0.2870752,-0.1538263,-0.1631692,-0.2898858,0.05787539,0.07500382,0.3918616,0.3940973,0.3665916,0.1511469,27.03937,1165.758,1128.88,1179.228,86.40233,2.545355,2.408036,2.335156,2.277605,2.51105,0.09649729,-0.07919966,-0.04341104,0.0008416743,-0.1455801,0.1323874,0.1373009,-0.008346798,0.01619321,-0.02302544,2.426738,2.136918,2.046181,1.558756,1.555923,2.097354,2.095762,2.061353,2.182678,2.180588,14.23703,29.66171,29.66981,29.66623,17.2903,0.6932932,0.7987046,0.79527,0.8225456,0.5816532,17.33654,15.85143,15.81385,15.56221,16.9589,8.456941,14.66499,14.85314,15.35777,7.888916,0.5621138,0.6499947,0.6500042,0.6498887,0.5586004,17.72034,16.23963,16.20358,15.93026,17.37876,17.33654,16.04488,16.06032,15.82688,16.99161,20.86866,49.31153,60.04303,81.6778,51.9567,1,0.4570867,0.3266331,0.2475608,0.9074554,17.14056,16.22815,16.20361,15.95773,16.83233,0.069224
1237661059574203090,49.6699030473731,41.7386095445268,18.696,24.55814,17.01965,17.43962,19.11053,15.50539,14.4377,15.99835,15.96246,14.21891,16.11271,15.03658,16.67556,16.64153,14.81429,18.30313,24.55499,16.1302,16.3051,18.81097,2.238631,2.970195,1.984461,2.182548,1.744934,0.9867104,3.325762,1.000001,1.031916,0.7679886,2.544364,3.649837,2.345854,2.483162,2.216253,0.1953621,0.2970485,0.1528863,0.1193874,0.09204333,-0.004279064,-0.9208073,-0.1865631,-0.01176032,0.06082864,0.5979525,-9999,0.3606689,0.4135468,0.3841053,0.03424802,-9999,-0.1069513,-0.2153218,-0.0682278,3.793131,-9999,9.512433,6.411165,1.342689,2.555276,-9999,1.952745,2.287939,2.117018,0.2736904,0.02351084,0.008532885,-0.1198964,-0.1569869,0.1270208,0.1101313,0.1402967,0.06783124,-0.173589,3.135033,2.252611,1.741762,1.322516,1.8302,2.07478,2.115534,2.142282,2.079123,2.18728,0.6755816,7.707407,0.7715835,1.002941,0.3230697,0.353514,0.05,0.7728645,0.8096292,0.05,18.33865,24.10753,16.36928,16.46733,18.92833,0.6488103,10.4789,0.9782125,0.9894924,0.3242249,0.2727805,0.2499486,0.4764199,0.6214474,0.1000544,18.46566,22.36019,16.11073,16.20716,18.99704,18.34246,24.10753,16.31542,16.46184,18.92833,24.55307,1.582898E-05,263.3258,249.988,21.00919,0.9682833,1,0.8108497,0.9812801,1,18.18972,24.55801,16.36928,16.66185,18.51501,-9999
1237661059574203091,49.6705470602095,41.7383873425415,20.6153,17.23378,17.30848,18.17305,22.61395,15.84473,14.75825,16.31945,16.22503,14.54489,16.66666,15.54783,17.13771,17.03769,15.34098,20.07511,16.44724,16.07012,16.24392,22.46079,3.143633,3.573867,3.439897,3.522685,2.970325,1.213458,1.442035,1.577268,1.573297,6.372159,2.264483,3.698485,3.686626,3.699736,6.798256,0.1600235,0.09942852,0.1333489,0.09781396,0.3335753,-0.3491938,-0.1460806,-0.086161,-0.1874354,-0.04046262,0.6823613,0.5060509,0.2623899,0.46806,-9999,-0.07685873,0.0620659,-0.07771214,0.02959026,-9999,3.251585,3.479177,12.91294,11.9611,-9999,2.157172,2.255579,1.969906,2.118454,-9999,0.2736904,0.02351084,0.008532885,-0.1198964,-0.1569869,0.1270208,0.1101313,0.1402967,0.06783124,-0.173589,3.135033,2.252611,1.741762,1.322516,1.8302,2.07478,2.115534,2.142282,2.079123,2.18728,2.035181,1.241531,1.120224,2.061557,10.57366,0.1151506,0.3441789,0.6119955,0.8188023,0.9997888,19.77671,16.58901,16.23477,16.90493,23.94421,1.632988,0.6643215,1.484405,1.668155,6.596024,0.1288006,0.1897878,0.2663548,0.6573078,0.3464279,19.91473,16.92177,15.95584,16.53255,22.2071,19.86039,16.60612,16.18448,16.73726,23.94421,4.725301,158.7,263.2609,245.4665,0.3639479,0.3786116,0.9407434,0.8381694,0.5918512,1,19.88391,16.57473,16.23477,17.53375,22.61328,0.603847
1237661060111073776,49.9886378601426,42.141226903195,17.18872,16.00445,17.29606,19.0519,22.60499,16.14245,14.74653,15.75706,15.70426,14.22124,16.68849,15.29074,16.41242,16.34298,14.77671,17.08919,15.83898,15.99206,16.18435,22.6047,1.282164,1.22558,2.59845,3.589332,2.97025,0.6791845,0.670981,1.142107,1.368602,4.236391,2.274757,2.36599,3.250732,3.802425,4.839134,0.1768027,0.09445406,0.09909106,0.02313907,0.3241685,-0.1012275,-0.1214495,-0.2242492,-0.1554759,-0.2821706,0.4038386,0.2563516,-0.1114549,0.1347818,-9999,-0.2201287,-0.2441305,0.01136101,0.08525479,-9999,2.818175,2.590159,12.18587,14.26092,-9999,2.091358,2.134079,1.146869,0.9372126,-9999,0.1394127,-0.01197991,-0.0004162601,-0.3188735,-0.07074705,0.07753478,0.04987004,-0.00347704,0.0002764178,-0.1219706,2.813268,2.355894,1.534895,0.7867671,1.636516,2.084124,2.11792,2.197077,2.144413,2.14375,0.2645072,0.2773507,1.942584,3.723041,29.67391,0.05,0.05,0.5736668,0.999995,0.913592,17.16703,15.92295,16.36911,17.0678,25.87659,0.3626277,0.3703726,1.326136,2.710519,7.194609,0.07166884,0.05414619,0.8668377,0.8270957,0.9997514,17.17881,15.936,16.02269,16.48249,24.96158,17.16703,15.92295,16.26817,16.81514,24.96158,74.84379,278.8088,289.6396,274.0249,0.0001589452,1,1,0.7407733,0.6332551,0,16.92022,15.87919,16.36912,18.01578,22.65292,0.444042
1237661060111139060,50.0881167075385,42.0091130822473,14.63489,17.56001,17.65245,18.80318,15.5229,12.69625,14.6639,14.85369,14.41953,13.6666,13.24875,15.47539,15.67937,15.18592,14.37734,14.72942,15.72685,15.45026,16.91788,14.15222,1.144989,3.713449,3.978564,3.586025,2.378525,0.5959842,1.822835,1.882708,1.691599,1.18712,1.540306,4.608101,4.516201,4.388149,3.633946,0.08743178,0.1092172,0.1448296,0.05202071,-0.05385979,0.02761292,0.04182736,0.01242336,0.01965565,-0.05051548,0.187003,0.4617997,0.5544916,0.6359794,0.09213243,0.1004679,0.2592443,0.1567888,0.2294255,0.06629743,2.187972,22.151,22.07841,12.50694,8.312798,2.188601,2.170389,2.237771,2.325736,2.146603,0.1358682,0.01316151,0.01258341,-0.2705407,-0.1345826,0.0555191,0.04535114,0.005056113,-2.317793E-05,-0.1132228,2.984208,2.279776,1.604338,0.761918,1.512224,2.083469,2.09807,2.143689,2.17381,2.212949,0.002196488,3.019316,2.776184,2.284487,1.549442,0.05,0.7464824,0.7504253,0.7197515,0.8143949,14.74059,16.12993,16.10987,17.06899,14.72721,0.001040838,2.093236,2.18939,1.571129,1.309917,0.2486283,0.7781115,0.7814264,0.6364695,0.9195291,14.74067,15.84725,15.51675,16.90084,14.26481,14.74059,15.94307,15.62544,17.05051,14.62814,635.5295,293.698,448.7967,127.8683,1762.94,1,0.3684871,0.2263287,0.8975247,0.8200631,15.26104,15.83932,15.51678,16.67558,14.24431,-9999
1237670457511248374,49.7762171008527,40.9619752676044,23.9626,24.65782,19.94744,19.34027,22.6523,21.26636,18.99395,18.30578,17.91589,18.13917,22.32401,19.85502,19.19813,18.82481,19.07246,30.16149,32.05492,15.92753,14.25881,28.82513,2.970438,2.97023,16.20897,23.77395,2.970071,-9999,-9999,7.432159,11.23529,-9999,-9999,-9999,15.42108,22.3476,-9999,-0.4206187,0.328384,-0.1259272,0.03594359,0.328384,-0.7557397,-0.1326044,-0.04498329,-0.02335027,-0.1326044,-0.6026498,-9999,-0.03878307,0.1825932,-9999,-0.7980058,-9999,-0.04982135,-0.1907825,-9999,0.4779994,-9999,21.91101,933.3112,-9999,0.08659141,-9999,0.530885,2.279591,-9999,-0.01677093,-0.09254472,-0.004769279,-0.07624131,-0.1281366,0.08038002,0.01603474,0.0858239,0.0906979,0.02531128,5.036191,3.943339,3.387365,3.053745,2.75133,2.075071,2.078091,2.056874,2.077271,2.108828,0.03728965,0.0354421,24.9424,29.67037,0.03592763,0.05576571,0.4308165,0.6499239,0.9071087,0.4268174,23.9668,24.65773,15.48112,14.05562,22.65228,0.03623778,0.03587667,9.206952,12.74943,0.03616745,0.06337231,0.4267155,0.6414886,0.7679286,0.4232894,23.96683,24.65773,15.9438,14.27271,22.65228,23.96683,24.65773,15.9438,14.26033,22.65228,0.01181111,2.084203E-05,157.4384,468.7235,0.0001713189,0,0,0,0.05182352,0,24.08098,25.11996,15.9438,14.69042,22.90254,-9999
1237670960021504602,49.9867399867124,41.7973170530034,20.15185,18.77599,18.46461,18.2507,18.12191,20.19778,18.61631,18.14234,17.90689,17.75704,20.95537,19.3913,18.92486,18.6911,18.53979,17.97031,16.26003,15.8202,15.62594,15.78706,9.721964,9.194614,9.048426,8.224429,7.005663,3.708109,4.224844,4.098408,3.952389,3.156585,8.753378,10.1906,9.805002,9.487176,6.076129,0.01117942,0.02220396,0.01893704,0.01990464,0.02339335,-0.02540289,-0.005187256,-0.004470542,-0.005768528,-0.004672342,-0.03432769,0.06751519,0.04818295,0.03071891,0.0166054,-0.02759329,-0.01095833,-0.0148442,-0.006548854,-0.02517422,82.57562,97.38811,91.2645,91.43382,78.98619,2.19918,2.308139,2.289208,2.290965,2.265638,-0.0159802,-0.07199975,-0.0298102,-0.05490091,-0.0934902,0.1009792,0.03066036,0.06873188,0.119804,0.05981033,5.509192,4.168667,3.279828,3.157244,3.009911,2.077888,2.102116,2.086358,2.088281,2.112952,9.892509,9.954587,10.19093,9.891299,8.324667,0.9856789,0.9407547,0.9385643,0.949877,0.9572909,17.37349,15.78855,15.31844,15.11372,15.17856,3.698633,3.961051,3.869284,3.693688,3.315046,0.9634838,0.9456172,0.9462467,0.9687799,0.9689589,17.96421,16.3064,15.86233,15.65569,15.68309,17.89714,16.24191,15.80302,15.60825,15.68309,26.49116,142.802,255.8568,347.5027,390.1021,0.08813509,0.1001249,0.08634201,0.06898972,0,17.93254,16.32261,15.86231,15.62787,15.56164,0.02442
1237661055281856828,50.0290547417426,41.2672492377261,23.94938,17.51476,17.48068,24.08768,22.62304,14.39401,15.47769,15.72066,15.13735,13.3217,15.19001,16.29892,16.53562,15.95286,14.08357,23.95013,15.79171,15.62095,24.08757,22.62289,2.969647,4.718601,3.917508,2.969865,2.969709,3.923625,2.053115,1.957098,3.923914,3.923708,4.296535,5.416485,4.204762,4.296852,4.296626,0.328384,0.07273559,0.1787779,0.328384,0.328384,-0.1326044,-0.001162855,-0.07731597,-0.1326044,-0.1326044,-9999,0.2696205,0.1593054,-9999,-9999,-9999,-0.03950611,0.02129349,-9999,-9999,-9999,18.87652,17.67858,-9999,-9999,-9999,2.285393,0.6958213,-9999,-9999,0.1967988,-0.09809669,0.01880991,-0.1043793,-0.1936702,0.1152049,0.1471242,0.1542847,0.1159097,-0.04388234,2.826387,2.374978,2.33434,2.006597,2.298632,2.061523,2.117899,2.069834,2.073557,2.05666,4.345138,3.198414,1.88714,8.042188,4.378112,0.4317974,0.760489,0.8001097,0.999761,0.5195735,23.90319,16.04532,16.29102,25.26935,22.67466,4.324059,2.171585,1.912215,3.83185,4.248289,0.5034673,0.835817,0.8337572,0.4574895,0.5799626,23.91614,15.78633,15.68349,24.08764,22.62387,23.91614,15.88602,15.80291,24.08764,22.62387,3.674704E-05,291.1631,400.2741,3.308546E-05,0.0001555794,0,0.4133949,0.2430636,0,0,23.95032,15.88826,15.68349,24.08759,22.62304,-9999
1237661055818662074,50.0277461923292,41.6816165609073,23.92459,19.78061,20.10253,19.14978,22.61502,20.09863,18.45766,18.4585,17.9147,18.20527,20.9299,19.29675,19.26324,18.7467,19.00641,24.88251,15.16697,16.00134,13.77072,28.16081,2.969586,22.44164,16.86177,26.18861,2.970206,-9999,9.441298,8.243169,12.19433,-9999,-9999,23.79449,14.73415,24.61085,-9999,0.328384,-0.09370215,-0.08067754,-0.03492242,0.328384,-0.1326044,0.03116959,0.0199013,0.00269739,-0.1326044,-9999,-0.3775349,-0.3338846,-0.07223489,-9999,-9999,0.1803594,0.1135833,-0.09151535,-9999,-9999,425.403,526.25,1117.373,-9999,-9999,2.281291,2.25439,2.186486,-9999,0.09779417,-0.05754487,-0.03590761,0.002656326,-0.1475642,0.1305889,0.1330718,0.003293265,0.01872158,-0.02716267,2.453618,2.195075,1.984738,1.546257,1.51378,2.09417,2.095676,2.079645,2.18766,2.206537,0.03652882,24.47061,29.66481,29.66679,0.03664077,0.4222822,0.7692155,0.7003301,0.9688547,0.4177407,23.92414,15.23129,15.32165,13.56008,22.6152,0.03644322,10.04054,10.12918,13.48474,0.03641183,0.4194822,0.9328213,0.6892793,0.9675941,0.4189884,23.92414,15.17013,15.92593,13.69807,22.6152,23.92414,15.17907,15.87379,13.69739,22.6152,4.495251E-05,200.8998,121.118,592.0414,0.0001572725,1,0.149775,0.06607482,0.004629443,0,23.98291,15.18637,15.92595,14.26031,23.0578,-9999
1237661083199209789,49.5877552739575,41.2728334508948,23.84887,24.50201,20.56558,20.18597,22.59273,20.52122,19.30529,18.91499,18.52146,19.10825,21.29831,20.10483,19.67537,19.32574,19.92128,21.36053,30.33382,16.24635,14.67723,28.4636,2.969753,2.969811,43.76842,33.00879,2.969496,43.3819,-9999,11.46185,15.29103,-9999,43.70872,-9999,22.81509,28.59214,-9999,-1.140368,0.01634891,-0.1683868,-0.1551395,0.2642078,-2.013475E-05,8.453804E-06,-0.03339169,-0.007044974,7.540452E-06,-9999,-9999,-0.3429438,-0.4202301,-9999,-9999,-9999,-0.2907879,-0.1031443,-9999,-9999,-9999,1028.048,1936.212,-9999,-9999,-9999,2.281187,2.177275,-9999,0.0830527,-0.02991939,-0.01024861,-0.0404704,-0.1592414,-0.09099766,-0.03878742,0.0459052,-0.05747172,0.06628876,2.483317,2.163983,2.097655,1.606299,1.486169,2.097802,2.097374,2.087762,2.150238,2.229341,29.16053,0.03235923,29.66763,29.67205,0.03555078,0.09997874,0.8935199,0.6839324,0.8373022,0.5244777,22.89628,24.502,15.92948,14.91773,22.59275,59.3302,0.0308326,14.87066,15.5634,0.03563384,0.08014149,0.895776,0.6000082,0.6953553,0.5238169,20.32004,24.502,16.18984,14.66545,22.59275,22.89628,24.502,16.12301,14.69397,22.59275,3.533245E-05,1.935623E-05,61.4698,190.423,0.0001092374,1,0,0.2342696,0.125038,0,23.65291,26.67651,16.18984,14.76645,24.77744,-9999
1237670457511182752,49.7130814573683,40.7974070608352,21.41009,19.76186,18.72732,18.27332,17.87488,21.47724,19.6712,18.55162,18.09354,17.72984,22.09771,20.37221,19.24158,18.77934,18.40947,24.16353,17.03302,16.07396,15.79552,15.81507,5.799035,11.76136,12.90371,11.51376,10.09238,-9999,5.750719,5.700201,4.986978,3.643907,-9999,10.21713,11.40751,10.00845,7.162714,0.2366822,0.02380219,0.05387658,0.06112725,0.02449902,-0.01713292,0.0151336,0.01593446,0.01807076,0.01644617,0.2592993,0.08560523,0.2276266,0.2571291,0.1833758,0.1133591,0.1039118,0.111426,0.1577411,0.1916333,76.4641,245.7408,137.119,91.86755,49.70642,2.004514,2.336116,2.586995,2.643597,2.640733,-0.01818256,-0.06185347,-0.01294896,-0.04735314,-0.1201033,0.07676201,0.002434026,0.05867109,0.08788861,0.02636635,4.958633,3.975276,3.348455,3.079371,2.99522,2.077118,2.076036,2.06529,2.079809,2.104506,6.951946,17.8672,13.42418,11.44965,8.005763,0.485745,0.8054762,0.8088282,0.7498886,0.8012498,19.39245,16.32656,15.58188,15.32907,15.31643,0.1502617,6.114011,5.506052,4.764787,3.658713,0.9998145,0.8578817,0.8065554,0.7794725,0.7854859,21.34542,16.96593,16.14186,15.86881,15.80321,20.34139,16.75388,15.76328,15.47071,15.34795,7.188188,66.52953,177.1972,277.3847,367.0357,0.3021964,0.2689481,0.6181612,0.6877763,0.9208015,18.69961,16.58734,15.5819,15.16235,14.87338,0.108105
1237661055281594550,49.2476416175501,41.6031554778123,23.77853,24.59787,20.415,19.59655,22.62964,21.84511,20.22142,19.34448,18.68711,18.44228,22.73566,21.12208,20.2274,19.52546,19.23433,23.91507,29.31962,16.36603,15.29065,27.42604,2.969684,2.969692,15.1494,17.75997,2.969694,3.671523,-9999,6.746316,8.712231,-9999,27.83942,-9999,12.77465,17.45426,-9999,0.376717,0.5421229,-0.01798591,0.004208934,0.2630431,0.0002415507,-0.0655766,0.01492231,0.01462548,-0.0653108,-0.1038473,-9999,0.004339075,0.01831717,-9999,-0.9945933,-9999,0.2869347,0.2521205,-9999,0.3813908,-9999,376.2525,561.6875,-9999,0.05693062,-9999,2.134889,2.189914,-9999,0.1789658,-0.1061092,-0.03303927,-0.1499438,-0.1398538,0.09011099,0.1424671,0.291964,0.1606741,-0.07150562,3.218229,2.136034,2.300833,1.889889,2.221627,2.082852,2.106878,2.051204,2.089365,2.085731,6.215236E-05,0.03659634,29.66132,29.66742,0.03499301,0.1746691,0.2341184,0.8626481,0.9645476,0.5210463,23.79263,24.59798,15.46778,14.60364,22.62944,0.003657651,0.03615099,8.364811,10.44852,0.03509866,0.3721017,0.257167,0.7810352,0.7797158,0.5199854,23.79256,24.59798,16.27751,15.22391,22.62944,23.79263,24.59798,16.27751,15.22002,22.62944,0.007043077,1.567005E-05,113.1974,242.0687,0.0001545604,1,0,0,0.004653699,0,23.44589,25.53606,16.27751,15.4685,23.99208,-9999
1237661055282053713,50.510522080182,41.0457200689016,24.03845,21.64491,20.57971,19.21148,22.64929,22.31829,20.82211,19.98265,18.92127,18.60795,23.08022,21.6326,20.73106,19.59695,19.17861,28.53221,16.84857,16.42036,15.29085,27.56827,2.969303,27.92085,27.91738,21.55648,2.969458,-9999,9.357466,8.705032,10.17489,-9999,-9999,16.13457,15.36765,18.45168,-9999,-0.4255483,0.1499799,0.06297223,0.07185153,-0.05623675,-3.044455E-05,0.0162829,0.00951341,0.003641903,3.825908E-05,-9999,0.1208234,0.277732,-0.05909747,-9999,-9999,-0.04100509,-0.2444888,0.02263266,-9999,-9999,762.9989,734.9761,2.826339,-9999,-9999,0.9292267,2.07843,2.399846,-9999,0.1912944,-0.1354341,0.005911277,-0.08417083,-0.1121673,0.1181361,0.1534536,0.1745256,0.08948777,-0.08247191,3.019133,2.032766,2.127206,1.83985,2.234828,2.076133,2.121327,2.065437,2.071986,2.071427,0.0370784,29.66618,29.66579,29.66974,0.03280222,0.3401801,0.9866728,0.9467726,0.9363725,0.8245496,24.03824,16.33953,15.74794,14.78828,22.6492,0.03626657,15.39263,12.74594,12.7451,0.03181766,0.3531035,0.5424383,0.6928613,0.7735146,0.8255969,24.03824,16.65485,16.20795,15.19477,22.6492,24.03824,16.65485,16.20795,15.19477,22.6492,3.66041E-05,40.81704,79.51788,199.7382,0.0001546106,0,0,0,0,0,25.34122,16.75446,16.20795,15.25503,25.62108,-9999
1237661059574530116,50.407554422146,41.3578114673567,20.01951,18.10692,17.3213,17.1036,16.68769,19.84785,17.90978,17.12593,16.75089,16.44403,20.45342,18.52645,17.74183,17.36788,17.05638,31.14997,17.00083,14.42975,13.8855,14.19459,1.963983,9.615424,59.89828,63.58965,47.69613,-9999,1.525513,27.19151,29.65359,19.25466,-9999,7.968122,56.76548,65.92542,36.75282,-0.03462494,0.0648011,-0.006801664,-0.02116276,-0.03668986,0.003426563,-0.01252501,-0.005190324,-0.007107533,-0.01703513,0.2652573,0.1711711,0.2119257,0.1748913,0.1467974,-0.0997299,-0.09367438,-0.09658837,-0.1157097,-0.227516,6.76765,5.956621,5.725246,4.330887,4.805928,2.197369,2.284051,2.301618,2.33946,2.295001,0.2786203,0.008694302,0.05468219,-0.1374189,-0.1459949,0.1015003,0.1331544,0.1537475,0.1037834,-0.1802368,3.029647,2.114676,1.949925,1.351921,1.653931,2.066805,2.111227,2.096723,2.067533,2.156086,0.7339051,1.204573,1.514453,1.601542,1.273757,0.6257308,0.7100253,0.7450013,0.7401626,0.6744569,19.42199,17.13025,16.21633,15.82553,15.63594,0.682952,0.9449531,26.7041,28.82741,0.8333045,0.6993114,0.6756728,0.9034815,0.9062222,0.6592672,19.52597,17.36709,14.63523,14.11347,15.94493,19.42199,17.13064,16.20235,15.80719,15.63676,8.012572,84.39787,219.6634,345.5115,469.1289,1,0.9981551,0.9960611,0.995565,0.9969581,19.07827,17.0343,16.21637,15.84458,15.54088,0.063348
1237661059574595954,50.6094554585851,41.2034194371073,22.14586,18.40217,17.25819,16.82237,16.58353,21.02462,18.55959,17.42043,16.97333,16.74518,21.61065,19.11233,17.96046,17.52493,17.28073,28.58453,17.2214,15.88768,15.19991,15.66423,0.634689,10.31487,10.90276,12.95748,9.97722,-9999,3.518831,4.371914,5.535585,2.691381,-9999,9.09704,10.47701,13.41141,9.792529,0.2852559,-0.01837243,-0.002020311,0.005686702,-0.02069925,-0.007329215,0.03319893,0.05844069,0.0509082,0.0207747,0.04358343,-0.06462253,-0.001430397,-0.1901519,-0.20696,0.1547202,0.159466,0.1560819,0.2009233,-0.1290464,0.8873074,2.174638,1.962138,1.491084,2.010132,2.091552,2.116912,2.122465,2.107686,2.149464,0.3200962,-0.007085193,0.04686148,-0.2428504,-0.1606217,0.1014969,0.1365552,0.145266,0.1289919,-0.1275433,2.908033,1.99665,1.730948,1.085779,1.788123,2.062031,2.084868,2.132007,2.606558,2.134096,0.000721271,0.4871261,2.164957,5.780602,0.1291813,0.244977,0.6777161,0.8254543,0.9479221,0.7801393,22.31645,18.11466,16.42205,15.3857,16.48441,0.000996783,0.1584348,4.533562,6.201534,0.1670748,0.206,0.8566926,0.9197785,0.9100219,0.8156011,22.31648,18.331,16.20356,15.45474,16.49796,22.31645,18.11466,16.41506,15.38999,16.48441,-1.36655,65.01476,234.1747,409.4251,356.7096,1,1,0.9710054,0.9359894,1,21.83017,17.53765,16.42205,15.94525,15.80991,0.153763
1237661060111138987,50.1068904570071,42.070353857748,20.51731,18.99686,18.53124,18.46233,17.9194,20.08259,18.42101,17.70031,17.37122,17.09472,20.83862,19.16712,18.45002,18.12149,17.84236,17.95448,16.32828,15.62659,15.25919,15.06085,9.719973,9.088881,8.777655,9.253603,8.256993,4.195973,3.902468,3.808593,3.951319,3.67256,10.99139,10.55188,10.2824,10.87074,9.911285,-0.1774333,-0.151873,-0.1406263,-0.1541198,-0.1665145,0.04645716,0.04358112,0.04963619,0.05533933,0.05289543,-0.2662652,-0.3480905,-0.3312422,-0.3470046,-0.3747607,0.220113,0.2088365,0.2191139,0.2262558,0.2243695,60.19067,58.98603,55.02358,53.04997,55.27948,2.392913,2.381975,2.384077,2.393692,2.380461,0.1322365,-0.01477075,-0.01382344,-0.2341153,-0.08323359,0.05776136,0.03076134,0.01170699,6.84485E-05,-0.1106845,3.007452,2.261755,1.516842,0.7053626,1.527669,2.084708,2.108886,2.194753,2.216417,2.195919,11.1718,9.89219,9.563185,9.890562,9.89144,0.6466889,0.5743292,0.5998542,0.5930961,0.5793455,17.48732,15.94606,15.23965,14.90328,14.6252,3.887976,4.059869,3.969253,4.038026,3.832992,0.6200503,0.6093198,0.6193603,0.6095166,0.5846456,18.19123,16.46984,15.74691,15.42641,15.19367,17.87333,16.2588,15.55629,15.20028,14.98903,22.80892,127.9238,295.5434,446.1187,606.7106,0.3728584,0.3460503,0.3222686,0.3740599,0.301442,18.17565,16.47654,15.74691,15.43036,15.15187,0.051149
