ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
NGC0386,1.23768E+18,16.88041661,32.36192389,8112,301,4,36,GALAXY,16.69728,14.83926,13.98128,13.56835,13.23956
RSCG05,1.23768E+18,16.8505443,32.35360176,8112,301,4,35,STAR,24.22669,21.70089,20.16072,18.82117,18.20363
SDSSJ010714.97+322204.7,1.23768E+18,16.81240686,32.36799485,8112,301,4,35,GALAXY,21.93304,22.84562,21.40273,20.35505,19.98604
2MASXJ01070798+3223335,1.23768E+18,16.7831236,32.39258024,8111,301,5,174,GALAXY,20.47155,18.57672,17.3685,16.87801,16.5106
SDSSJ010706.70+322257.6,1.23768E+18,16.77794368,32.38268124,8111,301,5,174,GALAXY,24.02628,20.65837,18.8152,18.1462,17.79267
UGC00679,1.23768E+18,16.76500496,32.38955467,8111,301,5,174,GALAXY,17.47009,16.29194,15.80517,15.55366,15.38916
SDSSJ010716.14+322014.7,1.23768E+18,16.81726468,32.33742287,8112,301,4,35,STAR,21.33722,20.45735,20.39435,20.42198,20.53613
2MASXJ01071026+3220485,1.23768E+18,16.79282632,32.34687231,8112,301,4,35,GALAXY,18.8348,17.02965,16.28358,15.90385,15.59645
NGC0375,1.23768E+18,16.77466772,32.34811046,8112,301,4,35,GALAXY,17.07886,15.19937,14.37876,13.94734,13.62536
NGC0385,1.23768E+18,16.86344391,32.31986374,8112,301,4,36,GALAXY,15.60695,13.66336,12.78427,12.35243,12.09196
SDSSJ010700.04+322915.4,1.23768E+18,16.75016923,32.48761623,8111,301,5,174,GALAXY,26.08244,21.93356,20.38618,19.28908,18.73927
SDSSJ010703.19+321930.2,1.23768E+18,16.76330451,32.32508286,8112,301,4,35,GALAXY,25.60186,21.37963,19.53588,18.7933,18.56854
NGC0384,1.23768E+18,16.85423909,32.29275285,8112,301,4,36,GALAXY,15.905,13.93652,13.00794,12.5624,12.23861
SRGb090,1.23768E+18,16.76334257,32.32214062,8112,301,4,35,STAR,22.95279,22.47898,21.04328,19.53586,18.74527
SDSSJ010746.28+321840.4,1.23768E+18,16.94287863,32.31123802,8112,301,4,36,GALAXY,22.37127,22.99296,20.02011,18.46767,17.66176
WHLJ010759.6+322216,1.23768E+18,16.99850611,32.37122096,8111,301,5,176,GALAXY,23.93776,21.6665,20.07613,19.31853,18.81176
NGC0388,1.23768E+18,16.94647045,32.30992843,8112,301,4,36,GALAXY,17.09274,15.16154,14.31109,13.90314,13.56282
SDSSJ010759.25+322116.5,1.23768E+18,16.99691532,32.35460077,8111,301,5,176,GALAXY,22.88472,21.89325,20.29242,19.42394,19.10477
RMJ010802.2+322157.0,1.23768E+18,17.00896367,32.36584223,8111,301,5,176,GALAXY,22.46109,21.50026,19.89314,19.27589,18.94643
SDSSJ010710.42+323232.8,1.23768E+18,16.7934191,32.54244741,8111,301,5,174,GALAXY,25.80777,22.77612,20.64114,19.66087,19.02246
NGC0373,1.23768E+18,16.74254191,32.30844692,8112,301,4,35,GALAXY,17.44902,15.44777,14.57533,14.14988,13.80237
2MASXJ01064452+3225074,1.23768E+18,16.68546596,32.41858606,8111,301,5,174,GALAXY,18.69388,17.03171,16.25852,15.88058,15.60824
SDSSJ010804.43+322813.1,1.23768E+18,17.01847987,32.47032693,8111,301,5,176,GALAXY,22.65749,22.44617,20.85743,19.77476,19.28205
WHLJ010657.9+323156,1.23768E+18,16.74108589,32.5321474,8111,301,5,174,GALAXY,21.78823,21.43581,19.84217,19.09024,18.48757
SDSSJ010646.23+322920.0,1.23768E+18,16.69264476,32.48889939,8111,301,5,174,GALAXY,23.43549,21.98737,20.38735,19.55721,19.19608
SDSSJ010657.20+323235.8,1.23768E+18,16.73833801,32.54330057,8111,301,5,174,GALAXY,22.87118,21.75932,20.05877,19.1574,18.63545
2MASXJ01081297+3227128,1.23768E+18,17.05396851,32.45361927,8111,301,5,176,GALAXY,17.35655,15.48143,14.64266,14.20314,13.90635
LCSBS0169O,1.23768E+18,16.96669145,32.25610789,8112,301,4,36,GALAXY,18.17839,16.57261,15.77085,15.3893,15.11633
SDSSJ010724.07+323545.5,1.23768E+18,16.85031678,32.59598658,8112,301,5,35,GALAXY,27.00099,22.35039,20.52299,19.63361,19.27736
SDSSJ010711.15+323536.1,1.23768E+18,16.7964602,32.59336906,8112,301,5,35,GALAXY,26.21793,22.45861,20.55597,19.54237,18.98956
SDSSJ010637.71+323003.7,1.23768E+18,16.65714747,32.50103566,8111,301,5,174,STAR,25.09062,21.5047,21.07818,21.02304,20.95918
SDSSJ010640.30+321831.4,1.23768E+18,16.66795652,32.30874744,8112,301,4,34,GALAXY,22.72314,22.19421,20.8425,19.8952,19.52417
SDSSJ010643.29+323159.5,1.23768E+18,16.68039054,32.53321118,8111,301,5,174,GALAXY,24.48311,22.57448,20.72453,19.86158,19.22482
SDSSJ010640.41+323205.2,1.23768E+18,16.66838269,32.53479828,8111,301,5,174,GALAXY,24.41963,22.06027,20.14754,19.23471,18.75495
WHLJ010640.4+323205,1.23768E+18,16.66838269,32.53479828,8111,301,5,174,GALAXY,24.41963,22.06027,20.14754,19.23471,18.75495
RMJ010640.4+323205.3,1.23768E+18,16.66838269,32.53479828,8111,301,5,174,GALAXY,24.41963,22.06027,20.14754,19.23471,18.75495
2MASXJ01081590+3229567,1.23768E+18,17.06614948,32.49901103,8111,301,5,176,GALAXY,18.65191,16.9128,16.1212,15.70821,15.44201
2MASXJ01065374+3234434,1.23768E+18,16.72412126,32.57860913,8111,301,5,174,GALAXY,18.18247,16.52789,15.77591,15.40813,15.12873
SDSSJ010803.11+323343.6,1.23768E+18,17.01410668,32.56160548,8112,301,5,36,GALAXY,23.58036,22.21952,20.82349,20.24653,19.74244
SDSSJ010642.21+323316.1,1.23768E+18,16.6759087,32.55447545,8111,301,5,174,GALAXY,21.47043,21.52698,20.12006,19.27992,18.75369
GALEXMSCJ010747.67+321315.7,1.23768E+18,16.94870516,32.22138901,8112,301,4,36,GALAXY,19.97879,18.33105,17.84814,17.64606,17.62005
SDSSJ010806.60+323340.1,1.23768E+18,17.02753883,32.56113623,8112,301,5,36,STAR,20.55198,19.76154,19.59422,19.50811,19.14173
SDSSJ010634.50+323132.4,1.23768E+18,16.64376362,32.52567305,8111,301,5,174,STAR,21.81097,20.44761,20.2846,20.27373,20.19156
2MASXJ01065749+3213214,1.23768E+18,16.73950355,32.2228239,8112,301,4,35,GALAXY,19.24247,17.49856,16.56392,16.07261,15.69861
SDSSJ010657.10+323613.0,1.23768E+18,16.73793694,32.60363647,8112,301,5,35,STAR,21.3144,20.77916,20.63749,20.56163,20.27524
IVZw038NOTES14,1.23768E+18,17.108348,32.43123716,8111,301,5,176,GALAXY,18.77098,17.03728,16.26269,15.86688,15.64154
IVZw038NOTES01,1.23768E+18,16.62403878,32.50775965,8111,301,5,174,GALAXY,20.46807,18.46123,17.28325,16.79281,16.43755
SDSSJ010826.63+322435.5,1.23768E+18,17.11097866,32.40988371,8111,301,5,176,STAR,20.16293,19.66878,19.6344,19.41494,19.12092
SDSSJ010823.85+322840.2,1.23768E+18,17.09939053,32.47784832,8111,301,5,176,GALAXY,24.53701,21.10192,19.36765,18.66641,18.21815
SDSSJ010635.79+321652.6,1.23768E+18,16.64914094,32.28129692,8112,301,4,34,GALAXY,22.04729,22.09149,20.38133,19.44967,18.96591
IVZw038NOTES08,1.23768E+18,16.81531154,32.19435923,8112,301,4,35,GALAXY,18.06392,16.22886,15.43947,15.05027,14.75171
SDSSJ010640.84+323429.9,1.23768E+18,16.67017631,32.57499312,8111,301,5,174,STAR,23.57033,20.45072,20.22408,20.34055,20.1498
SDSSJ010622.24+322758.0,1.23768E+18,16.59269668,32.46614063,8111,301,5,173,STAR,24.40903,21.13366,20.30249,19.76838,19.58942
2MASXJ01082662+3229109,1.23768E+18,17.11095106,32.48638125,8111,301,5,176,GALAXY,19.86775,17.8169,16.75148,16.28053,15.92039
IVZw038NOTES03,1.23768E+18,16.73780713,32.62244051,8112,301,5,35,GALAXY,18.65815,16.58489,15.63116,15.16605,14.80291
SDSSJ010800.55+323707.6,1.23768E+18,17.00231772,32.61879799,8112,301,5,36,GALAXY,24.1876,23.49125,21.41937,20.17352,19.56329
SDSSJ010732.31+323909.0,1.23768E+18,16.88465855,32.65252981,8112,301,5,35,GALAXY,23.08123,22.80698,21.03879,19.98905,19.42975
2MASXiJ0108226+323258,1.23768E+18,17.09422129,32.54968509,8111,301,5,176,GALAXY,18.31455,16.71249,15.94357,15.58528,15.34251
SDSSJ010829.43+321910.6,1.23768E+18,17.12266106,32.31963449,8112,301,4,37,GALAXY,24.53454,21.73513,20.63577,19.75531,19.26481
SDSSJ010632.20+323424.0,1.23768E+18,16.63418095,32.57333205,8111,301,5,174,STAR,21.13955,20.24434,20.1358,20.19724,20.05113
RMJ010718.6+321003.8,1.23768E+18,16.82755679,32.1677196,8112,301,4,35,GALAXY,22.83289,20.97894,19.24972,18.64113,18.27536
IVZw038NOTES07,1.23768E+18,16.79803129,32.17039315,8112,301,4,35,GALAXY,18.90664,17.13418,16.34016,15.94039,15.7109
SDSSJ010618.06+322002.6,1.23768E+18,16.57525956,32.33407481,8112,301,4,34,STAR,26.7778,22.1452,21.83992,21.61692,21.75334
2MASSJ01081074+3236146,1.23768E+18,17.04490242,32.60415194,8112,301,5,36,GALAXY,23.87133,20.7284,18.95537,18.2519,17.78157
SDSSJ010836.08+322543.9,1.23768E+18,17.1503518,32.42886467,8111,301,5,177,GALAXY,23.03962,22.28081,20.71387,19.50155,19.00255
SDSSJ010836.29+322434.8,1.23768E+18,17.15121354,32.40968658,8111,301,5,177,GALAXY,22.93541,21.95777,20.62152,19.56076,19.81083
2MASXJ01062076+3231488,1.23768E+18,16.58661311,32.53018861,8111,301,5,173,GALAXY,20.06877,17.91665,16.80688,16.30944,15.92995
SDSSJ010613.21+322237.3,1.23768E+18,16.55507637,32.37704757,8112,301,4,34,STAR,20.98659,20.43706,20.14731,20.12557,19.96701
SDSSJ010623.97+323302.4,1.23768E+18,16.59990682,32.5506748,8111,301,5,173,GALAXY,26.17643,22.11449,20.19118,19.22058,18.69428
SDSSJ010715.60+320932.7,1.23768E+18,16.81503253,32.15911621,8112,301,4,35,GALAXY,22.0773,21.15167,19.29764,18.64871,18.34692
[HLX2013]J010619.74+321751.7,1.23768E+18,16.58228893,32.29769665,8112,301,4,34,STAR,20.03667,19.92956,19.88271,19.62963,19.41075
SDSSJ010727.82+324023.3,1.23768E+18,16.86595023,32.67317227,8112,301,5,35,GALAXY,22.94536,21.54693,19.64677,18.96434,18.69696
2MASSJ01083751+3220582,1.23768E+18,17.15633504,32.34946244,8111,301,5,177,GALAXY,22.49333,19.58237,18.13767,17.46399,17.0749
LCSBS0171P,1.23768E+18,17.07833881,32.22679537,8112,301,4,37,GALAXY,18.62858,16.78881,15.98687,15.64716,15.38159
SDSSJ010637.89+323732.1,1.23768E+18,16.65788721,32.62559354,8112,301,5,34,STAR,21.93074,21.22634,21.27399,21.07305,20.71231
400dJ0106+3209,1.23768E+18,16.74552478,32.15792301,8111,301,4,174,GALAXY,18.36044,16.17064,15.08242,14.62268,14.24146
2MASXJ01065891+3209285,1.23768E+18,16.74552478,32.15792301,8111,301,4,174,GALAXY,18.36044,16.17064,15.08242,14.62268,14.24146
SDSSJ010639.19+321139.1,1.23768E+18,16.6632989,32.19421258,8112,301,4,35,GALAXY,23.09568,22.03585,20.73035,19.84906,19.54976
SDSSJ010840.33+322824.4,1.23768E+18,17.1680724,32.47344902,8111,301,5,177,GALAXY,23.37126,22.05939,20.12784,18.93634,18.43397
SDSSJ010840.74+322809.3,1.23768E+18,17.16976589,32.469257,8111,301,5,177,STAR,21.57073,20.80945,20.73608,20.45948,20.22355
[HB89]0104+318,1.23768E+18,16.74456675,32.1552369,8111,301,4,174,STAR,20.12152,19.81806,19.53625,19.37904,19.13602
[HB89]0104+318ABS01,1.23768E+18,16.74456675,32.1552369,8111,301,4,174,STAR,20.12152,19.81806,19.53625,19.37904,19.13602
SDSSJ010740.22+320745.4,1.23768E+18,16.91759909,32.12928386,8111,301,4,175,GALAXY,23.89401,21.37042,19.93496,19.10427,18.86522
SDSSJ010622.89+323605.3,1.23768E+18,16.59541626,32.60149187,8112,301,5,34,GALAXY,23.58591,22.97739,21.20917,20.08529,19.65871
2MASSJ01071777+3207286,1.23768E+18,16.82398318,32.12461951,8111,301,4,175,GALAXY,22.04027,20.64713,18.76827,18.11735,17.70795
WHLJ010717.8+320729,1.23768E+18,16.82398318,32.12461951,8111,301,4,175,GALAXY,22.04027,20.64713,18.76827,18.11735,17.70795
2MASXJ01074620+3241342,1.23768E+18,16.94235165,32.69295256,8112,301,5,36,GALAXY,17.4391,15.74073,14.9756,14.57963,14.30174
SDSSJ010654.63+324116.7,1.23768E+18,16.72765238,32.68797343,8112,301,5,35,STAR,25.12748,21.34217,20.65709,20.54942,20.30564
2MASXJ01084242+3232110,1.23768E+18,17.17717712,32.53655246,8111,301,5,177,GALAXY,22.94917,20.0225,18.30121,17.77393,17.29658
SDSSJ010601.03+322105.4,1.23768E+18,16.50431951,32.35151434,8112,301,4,34,GALAXY,23.93654,21.14133,19.45329,18.51591,18.11724
SDSSJ010558.88+322505.1,1.23768E+18,16.49533623,32.41810738,8111,301,5,173,GALAXY,23.33101,21.78621,20.15732,18.91125,18.34867
SDSSJ010813.86+323948.8,1.23768E+18,17.05775537,32.66356019,8112,301,5,36,STAR,20.94858,20.39525,20.03508,19.92653,19.6408
SDSSJ010808.34+320854.4,1.23768E+18,17.03475364,32.14846503,8112,301,4,37,GALAXY,24.91439,22.89084,21.27571,19.89808,19.22589
SDSSJ010656.97+320705.6,1.23768E+18,16.73739952,32.11824162,8111,301,4,174,GALAXY,25.7448,23.19087,21.24053,20.01811,19.62898
SDSSJ010656.81+320703.6,1.23768E+18,16.73671971,32.11767267,8111,301,4,174,GALAXY,22.01078,21.85929,20.46971,19.47884,18.95183
2MASXJ01065143+3242044,1.23768E+18,16.71427282,32.70128777,8112,301,5,34,GALAXY,17.36029,15.60576,14.81102,14.40974,14.1218
2MASSJ01064194+3241075,1.23768E+18,16.67470333,32.68545463,8112,301,5,34,GALAXY,20.61073,19.24411,17.9289,17.37053,16.95558
IC1618,1.23768E+18,16.48327876,32.41213358,8111,301,5,173,GALAXY,16.65231,14.80307,13.99013,13.58086,13.28522
SDSSJ010817.61+320929.8,1.23768E+18,17.07339422,32.15829623,8112,301,4,37,GALAXY,22.86853,21.60563,20.24586,19.48339,19.16074
SDSSJ010842.93+323403.0,1.23768E+18,17.17888013,32.56752635,8112,301,5,37,GALAXY,21.54556,21.71649,20.40506,19.55841,19.20621
SDSSJ010558.61+321907.1,1.23768E+18,16.49423192,32.31865684,8112,301,4,34,STAR,22.08044,20.2324,19.89555,19.79652,19.90244
UGC00691,1.23768E+18,16.88573146,32.09273946,8111,301,4,175,GALAXY,17.5005,15.69271,14.79447,14.32681,13.96766
SDSSJ010630.37+324017.5,1.23768E+18,16.62656803,32.67153457,8112,301,5,34,GALAXY,22.39712,22.42696,20.56267,19.60545,19.14231
SDSSJ010847.25+323332.1,1.23768E+18,17.19690764,32.55893041,8112,301,5,37,GALAXY,22.17443,23.24084,20.75296,19.78878,19.32867
SDSSJ010849.43+323236.7,1.23768E+18,17.20599733,32.54353551,8112,301,5,37,GALAXY,23.36815,21.46093,18.82872,17.95368,17.96372
SDSSJ010847.44+323351.3,1.23768E+18,17.19769807,32.56426049,8112,301,5,37,GALAXY,23.65281,21.87839,20.00657,18.99949,18.37339
WHLJ010847.4+323351,1.23768E+18,17.19769807,32.56426049,8112,301,5,37,GALAXY,23.65281,21.87839,20.00657,18.99949,18.37339
RMJ010847.4+323351.3,1.23768E+18,17.19769807,32.56426049,8112,301,5,37,GALAXY,23.65281,21.87839,20.00657,18.99949,18.37339
NGC0398,1.23768E+18,17.22367744,32.51452023,8111,301,5,177,GALAXY,16.49208,14.7031,13.88538,13.47489,13.17301
SDSSJ010850.86+323236.6,1.23768E+18,17.21194751,32.54352074,8112,301,5,37,GALAXY,26.43398,22.02321,20.4396,19.49216,18.93173
2MASXJ01085516+3219316,1.23768E+18,17.23008858,32.32529049,8112,301,4,38,GALAXY,18.22066,16.78588,16.07589,15.73431,15.45573
SDSSJ010735.75+320502.5,1.23768E+18,16.89896337,32.08405818,8111,301,4,175,GALAXY,19.86603,18.71482,18.22835,17.20194,16.37619
2MASXJ01055048+3223187,1.23768E+18,16.46033984,32.38848096,8112,301,4,33,GALAXY,17.12661,15.40173,14.65626,14.28148,14.02624
WHLJ010718.5+320433,1.23768E+18,16.82728429,32.07580784,8111,301,4,175,GALAXY,21.18926,20.81763,19.161,18.21433,17.6847
SDSSJ010718.54+320432.9,1.23768E+18,16.82728429,32.07580784,8111,301,4,175,GALAXY,21.18926,20.81763,19.161,18.21433,17.6847
SDSSJ010551.87+321950.9,1.23768E+18,16.46613749,32.33082521,8112,301,4,33,GALAXY,25.7267,21.34748,19.74323,18.85523,18.47146
GALEXASCJ010603.49+323532.5,1.23768E+18,16.51468702,32.59220803,8111,301,5,173,GALAXY,18.61786,18.23805,18.23289,18.38955,18.2945
SDSSJ010551.20+321953.2,1.23768E+18,16.46335517,32.33145975,8112,301,4,33,GALAXY,26.51842,21.09675,19.59481,18.80803,18.3617
SDSSJ010602.85+323535.6,1.23768E+18,16.5118848,32.59324302,8111,301,5,173,GALAXY,25.60585,24.22473,21.06595,19.88356,19.22157
SDSSJ010549.87+322843.4,1.23768E+18,16.45780731,32.47872564,8111,301,5,173,STAR,25.1791,20.96729,20.09487,19.80278,19.5557
SDSSJ010731.75+324513.1,1.23768E+18,16.88231046,32.7536558,8112,301,5,35,GALAXY,25.04895,21.96318,20.35832,19.52978,18.94111
SDSSJ010559.63+323446.4,1.23768E+18,16.49845629,32.57958015,8111,301,5,173,GALAXY,24.58893,22.68617,20.94952,20.07873,19.63963
SDSSJ010650.52+320528.0,1.23768E+18,16.7105447,32.09111388,8111,301,4,174,GALAXY,23.26917,22.70965,21.45098,20.10105,19.79064
2MASSJ01090067+3229322,1.23768E+18,17.25271025,32.49232562,8111,301,5,177,GALAXY,22.14343,20.80705,19.09254,18.44117,18.00761
SDSSJ010555.40+323326.2,1.23768E+18,16.48085805,32.55728025,8111,301,5,173,GALAXY,24.40447,22.6742,20.84702,19.71737,19.24936
SDSSJ010553.95+321538.8,1.23768E+18,16.47480254,32.26077029,8112,301,4,33,STAR,24.91662,20.02308,19.10082,18.79986,18.66736
SDSSJ010544.78+322001.4,1.23768E+18,16.43660529,32.33372136,8112,301,4,33,GALAXY,24.53009,23.12569,20.79076,19.61521,19.5062
SDSSJ010545.02+322959.1,1.23768E+18,16.43761966,32.49976366,8111,301,5,172,STAR,23.12691,21.09892,20.73388,20.47966,20.40164
SDSSJ010844.23+323845.2,1.23768E+18,17.18430617,32.64589087,8112,301,5,37,GALAXY,24.66634,22.40142,20.65621,19.66241,19.04481
SDSSJ010900.85+323255.5,1.23768E+18,17.25354136,32.54876143,8112,301,5,38,GALAXY,23.70428,22.41027,20.63228,19.6176,19.35954
SDSSJ010826.39+320710.0,1.23768E+18,17.10998193,32.11946482,8111,301,4,177,GALAXY,22.38614,21.51815,19.97879,19.18179,18.8149
WHLJ010842.6+323922,1.23768E+18,17.17739815,32.65624132,8112,301,5,37,GALAXY,21.12488,21.12494,19.21162,18.36833,17.82684
SDSSJ010842.57+323922.4,1.23768E+18,17.17739815,32.65624132,8112,301,5,37,GALAXY,21.12488,21.12494,19.21162,18.36833,17.82684
SDSSJ010725.55+320238.4,1.23768E+18,16.8564955,32.04401435,8111,301,4,175,GALAXY,22.34353,22.50506,20.65335,19.48085,19.29069
SDSSJ010554.73+323614.7,1.23768E+18,16.47805316,32.60409107,8111,301,5,173,STAR,21.80134,21.42991,21.23821,21.01097,20.56272
LCSBS0170P,1.23768E+18,17.07200956,32.09003242,8111,301,4,176,GALAXY,17.32671,15.67681,14.9713,14.61845,14.37106
2MASXJ01085889+3214257,1.23768E+18,17.24573217,32.2404447,8112,301,4,38,GALAXY,17.68089,16.1789,15.70013,15.33036,15.4295
SDSSJ010843.65+323957.0,1.23768E+18,17.18188181,32.66583432,8112,301,5,37,GALAXY,23.3326,22.34753,20.70247,19.81344,19.32495
WHLJ010811.8+320414,1.23768E+18,17.04924248,32.07064475,8111,301,4,176,GALAXY,20.77098,19.44975,18.18349,17.64856,17.29458
SDSSJ010634.53+324458.6,1.23768E+18,16.64391754,32.74962742,8112,301,5,34,GALAXY,23.98787,21.72422,20.31,19.37309,19.02271
2MASXJ01084354+3208490,1.23768E+18,17.18159471,32.14688492,8112,301,4,37,GALAXY,21.76866,19.3423,17.83909,17.29005,16.95611
SDSSJ010845.09+324024.6,1.23768E+18,17.18789884,32.67350108,8112,301,5,37,GALAXY,25.61287,22.92987,21.0237,19.92515,19.37782
SDSSJ010831.20+320626.3,1.23768E+18,17.13000776,32.10731173,8111,301,4,177,GALAXY,22.69908,21.942,20.25769,19.34992,18.82892
SDSSJ010853.50+323818.4,1.23768E+18,17.22293046,32.63844249,8112,301,5,37,STAR,21.86506,21.12628,20.98593,20.73933,20.45651
2MASSJ01055091+3212577,1.23768E+18,16.46213386,32.21605799,8112,301,4,33,GALAXY,20.66473,18.64927,17.40165,16.89955,16.54912
SDSSJ010841.77+324122.8,1.23768E+18,17.1740757,32.68968658,8112,301,5,37,GALAXY,21.6272,21.38886,20.26222,19.34668,18.97616
SDSSJ010850.15+323934.5,1.23768E+18,17.20897228,32.65960276,8112,301,5,37,GALAXY,24.56182,21.61474,20.0725,19.2474,18.7068
NGC0374,1.23768E+18,16.77411453,32.79506566,8111,301,6,174,GALAXY,15.83479,13.87546,13.00203,12.58953,12.26497
SDSSJ010733.04+324801.7,1.23768E+18,16.88770337,32.80049944,8111,301,6,175,GALAXY,22.53873,21.18979,19.42774,18.73525,18.45221
CGCG501-077,1.23768E+18,16.3924945,32.42968617,8111,301,5,172,GALAXY,16.75353,14.88736,14.05836,13.63421,13.31274
2MASSJ01091525+3221516,1.23768E+18,17.31380345,32.36431336,8111,301,5,177,GALAXY,22.31864,20.25319,18.59678,18.00288,17.68388
SDSSJ010907.47+321509.6,1.23768E+18,17.28115499,32.25267362,8112,301,4,38,GALAXY,23.69007,21.65593,20.25373,19.04383,18.6405
SDSSJ010842.57+324157.1,1.23768E+18,17.17738231,32.69921045,8112,301,5,37,GALAXY,23.62329,22.25769,20.97052,19.96288,19.36082
SDSSJ010756.84+324731.1,1.23768E+18,16.98685903,32.79200554,8111,301,6,175,GALAXY,26.48739,22.64903,21.22306,20.15946,19.64965
SDSSJ010728.51+320056.9,1.23768E+18,16.86880794,32.01580899,8111,301,4,175,GALAXY,21.35679,20.42667,18.66451,18.07111,17.855
AT2017hqa,1.23768E+18,17.24668777,32.63424454,8112,301,5,37,GALAXY,16.10714,14.17009,13.28773,12.84742,12.52633
SDSSJ010753.53+324755.2,1.23768E+18,16.97307076,32.79868464,8111,301,6,175,GALAXY,22.64077,21.91725,20.1093,19.22876,18.84662
SDSSJ010532.05+322215.3,1.23768E+18,16.38355805,32.37093082,8112,301,4,33,GALAXY,26.02232,22.76459,20.47666,19.50492,19.03772
SDSSJ010907.63+321417.2,1.23768E+18,17.28180725,32.23812315,8112,301,4,38,STAR,23.22863,20.60389,20.24719,20.05654,19.84023
SDSSJ010856.90+321030.3,1.23768E+18,17.23708102,32.17510041,8112,301,4,38,STAR,19.49817,18.48887,18.13888,18.02508,17.96912
SDSSJ010540.14+323434.5,1.23768E+18,16.41725262,32.5762584,8111,301,5,172,GALAXY,22.0782,22.06196,20.67507,19.66083,19.21684
SDSSJ010630.59+320328.4,1.23768E+18,16.62748296,32.05790825,8111,301,4,174,GALAXY,21.86275,20.99575,20.41966,19.67939,19.20328
SDSSJ010827.03+320423.3,1.23768E+18,17.11262757,32.07314931,8111,301,4,177,STAR,22.22237,21.63016,20.97542,20.49638,19.90801
SDSSJ010543.48+321310.5,1.23768E+18,16.43119192,32.21958178,8112,301,4,33,GALAXY,22.40489,22.49867,21.75275,20.57551,20.78936
SDSSJ010609.56+324319.4,1.23768E+18,16.53985489,32.7220486,8112,301,5,33,GALAXY,22.95997,21.93526,20.7275,19.5627,19.16794
2MASXJ01053291+3217505,1.23768E+18,16.38712765,32.29725636,8112,301,4,33,GALAXY,19.91666,17.73314,16.75554,16.24869,15.87347
2MASSJ01052821+3226544,1.23768E+18,16.36756016,32.44844019,8111,301,5,172,GALAXY,22.14294,19.42548,18.03745,17.4772,17.09526
SDSSJ010751.44+324852.6,1.23768E+18,16.96435185,32.81463206,8111,301,6,175,STAR,21.23329,20.43083,20.20027,20.17985,20.10115
SDSSJ010617.13+320429.4,1.23768E+18,16.57139897,32.07484287,8111,301,4,174,GALAXY,22.50037,22.263,20.83938,19.75668,19.58024
SDSSJ010539.06+323541.9,1.23768E+18,16.41275441,32.59498937,8111,301,5,172,GALAXY,24.07252,23.19599,21.63566,20.51109,20.10596
SDSSJ010535.88+323417.5,1.23768E+18,16.39950464,32.57154392,8111,301,5,172,GALAXY,24.94275,22.35484,20.52902,19.71896,19.14753
2MASSJ01052764+3221395,1.23768E+18,16.36521317,32.36093176,8112,301,4,33,STAR,19.53086,18.18922,17.72929,17.54011,17.5044
NSA128663,1.23768E+18,17.1828335,32.10182568,8111,301,4,177,GALAXY,19.45528,17.815,17.10923,16.78061,16.5263
2MASSJ01091189+3235356,1.23768E+18,17.29952413,32.5932299,8112,301,5,38,GALAXY,21.27677,19.36428,18.09174,17.49221,17.0728
SDSSJ010604.33+320622.6,1.23768E+18,16.51804286,32.1062804,8111,301,4,173,GALAXY,22.11747,21.29669,19.41399,18.76087,18.36997
SDSSJ010833.32+324520.1,1.23768E+18,17.13884614,32.75558604,8112,301,5,37,GALAXY,23.82957,22.30948,20.74626,19.96768,19.59059
SDSSJ010653.84+324910.6,1.23768E+18,16.72434148,32.81962276,8111,301,6,174,GALAXY,21.41783,21.72353,20.24104,19.07256,18.57117
SDSSJ010909.96+323700.3,1.23768E+18,17.2915225,32.61677756,8112,301,5,38,GALAXY,23.89942,22.16035,20.55729,19.70651,19.27802
2MASXJ01091313+3235528,1.23768E+18,17.30487443,32.59803269,8112,301,5,38,GALAXY,20.00111,18.06998,16.80068,16.29388,15.95509
SDSSJ010916.75+321514.2,1.23768E+18,17.3198249,32.25397089,8112,301,4,38,GALAXY,27.39547,23.12725,20.7622,19.73356,19.26556
SDSSJ010551.26+324050.1,1.23768E+18,16.4636182,32.6805865,8112,301,5,33,STAR,19.56364,18.58509,18.22387,18.08954,18.04315
SDSSJ010542.41+323846.1,1.23768E+18,16.42673328,32.64615355,8112,301,5,33,GALAXY,24.56671,22.69992,20.82778,19.70485,19.09923
2MASSJ01091975+3234002,1.23768E+18,17.3323255,32.56668787,8112,301,5,38,STAR,16.54312,15.58129,15.18844,15.13766,15.06945
SDSSJ010824.70+320157.6,1.23768E+18,17.10292864,32.03267415,8111,301,4,177,STAR,21.43048,20.85353,20.73547,20.5528,20.30703
SDSSJ010924.53+321814.3,1.23768E+18,17.3522427,32.3039816,8112,301,4,38,STAR,19.55367,18.60605,18.23247,18.0773,17.9768
SDSSJ010902.93+320850.6,1.23768E+18,17.262213,32.14741045,8112,301,4,38,GALAXY,21.21516,20.90782,19.25864,18.55316,18.26608
SDSSJ010536.44+321212.3,1.23768E+18,16.40184468,32.20343851,8112,301,4,33,STAR,22.53905,21.03304,20.77703,20.8874,21.58016
SDSSJ010531.57+323522.2,1.23768E+18,16.38155617,32.58950796,8111,301,5,172,GALAXY,21.86734,22.87833,21.15739,19.83492,19.30424
