ObjectName,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
2MASXJ01230849+3339122,1.23767E+18,20.78555166,33.65350404,4829,301,3,166,GALAXY,21.41903,19.51942,18.04114,17.44546,17.0579
WHLJ012308.5+333913,1.23767E+18,20.78555166,33.65350404,4829,301,3,166,GALAXY,21.41903,19.51942,18.04114,17.44546,17.0579
SDSSJ012234.63+333600.8,1.23767E+18,20.64429743,33.60023982,4829,301,3,165,GALAXY,23.01506,21.0283,19.3266,18.68931,18.31625
2MASSJ01231811+3250545,1.23768E+18,20.82549216,32.84851238,7781,301,1,70,GALAXY,21.14536,18.79372,17.32018,16.30817,15.6891
2MASXJ01235369+3250321,1.23767E+18,20.97380968,32.84220881,4829,301,2,161,GALAXY,20.38002,18.64435,17.47404,16.87132,16.37001
2MASXJ01253645+3321225,1.23768E+18,21.40173682,33.35626942,7761,301,2,134,GALAXY,19.62083,17.95344,16.94847,16.48346,16.11714
SDSSJ012410.72+333942.8,1.23768E+18,21.04467746,33.66190987,7781,301,3,71,GALAXY,24.94462,22.45436,20.77426,19.64836,19.1425
SDSSJ012442.46+325350.7,1.23767E+18,21.17691796,32.89742682,4829,301,2,161,STAR,22.05294,21.06781,20.8923,20.72372,20.34923
2MASSJ01254014+3317219,1.23768E+18,21.41702524,33.28947158,7761,301,2,134,GALAXY,21.61259,19.86901,18.3588,17.75091,17.42177
WHLJ012540.1+331722,1.23768E+18,21.41702524,33.28947158,7761,301,2,134,GALAXY,21.61259,19.86901,18.3588,17.75091,17.42177
SDSSJ012140.50+331853.5,1.23768E+18,20.41878882,33.31488166,7781,301,2,68,GALAXY,23.74641,21.27595,19.4564,18.50403,18.21612
RMJ012140.5+331853.6,1.23768E+18,20.41878882,33.31488166,7781,301,2,68,GALAXY,23.74641,21.27595,19.4564,18.50403,18.21612
SDSSJ012140.33+331903.6,1.23768E+18,20.4180729,33.31766488,7781,301,2,68,GALAXY,24.68965,22.5086,20.56637,19.67867,19.32041
2MASSJ01232054+3250255,1.23768E+18,20.83554837,32.84035327,7781,301,1,70,GALAXY,23.03468,20.40541,18.83732,18.1943,17.76399
SDSSJ012538.91+331044.3,1.23768E+18,21.41215261,33.17899373,7781,301,2,73,GALAXY,23.89126,22.85315,21.20013,20.13366,19.68118
SDSSJ012302.78+333928.9,1.23767E+18,20.76158357,33.65805144,4829,301,3,166,STAR,21.54756,20.4515,20.32064,20.27557,20.08762
SDSSJ012447.27+333627.8,1.23767E+18,21.19696919,33.60772238,4829,301,2,166,GALAXY,22.56515,20.7056,18.98753,18.39407,18.03994
2MASSJ01241344+3250466,1.23767E+18,21.05588281,32.84663044,4829,301,2,161,GALAXY,25.04177,19.80776,18.19778,17.61967,17.23723
SDSSJ012137.57+331601.1,1.23768E+18,20.4065657,33.26699207,7781,301,2,67,GALAXY,26.27847,21.60623,19.61852,18.75785,18.26146
2MASXJ01220092+3330343,1.23768E+18,20.50376817,33.50968531,7761,301,2,129,GALAXY,17.48684,15.47345,14.68014,14.30956,14.08693
2MASSJ01230531+3340091,1.23767E+18,20.77210865,33.66919379,4829,301,3,166,GALAXY,22.02776,19.93999,18.38411,17.77416,17.3662
2MASSJ01252772+3327597,1.23768E+18,21.36565524,33.46649425,7761,301,2,134,GALAXY,23.34903,20.77285,18.82911,18.16269,17.73822
SDSSJ012405.98+325006.3,1.23767E+18,21.0249421,32.83508429,4829,301,2,161,GALAXY,22.76621,20.10578,18.67684,18.101,17.68683
WHLJ012135.5+331602,1.23768E+18,20.39791173,33.26735372,7781,301,2,67,GALAXY,23.47288,21.15288,19.35745,18.62041,18.17482
SDSSJ012421.32+325044.7,1.23767E+18,21.08886347,32.84576335,4829,301,2,161,GALAXY,24.32071,21.27698,19.67615,19.0492,18.75744
SDSSJ012258.97+325035.3,1.23768E+18,20.74571707,32.84315628,7781,301,1,70,GALAXY,23.16354,22.18238,20.28517,19.43601,19.06879
SDSSJ012427.62+325104.5,1.23767E+18,21.11508512,32.8512735,4829,301,2,161,GALAXY,23.49049,21.65496,20.11237,19.49239,19.02965
2MASSJ01245967+3255046,1.23768E+18,21.24846987,32.91793777,7761,301,1,133,GALAXY,21.28925,19.73574,18.13792,17.51854,17.10574
SDSSJ012338.83+334143.8,1.23768E+18,20.91182394,33.69550069,7781,301,3,70,GALAXY,24.72635,21.94956,20.27329,19.18462,18.58259
SDSSJ012203.56+333231.1,1.23768E+18,20.51484833,33.54197995,7761,301,2,129,GALAXY,23.9812,21.60067,19.662,18.8533,18.6162
SDSSJ012341.55+324855.9,1.23767E+18,20.92313677,32.81544366,4829,301,2,160,STAR,19.96891,18.87194,18.43738,18.21905,18.13868
SDSSJ012219.56+325450.8,1.23767E+18,20.58150824,32.91413394,4829,301,3,161,GALAXY,22.45128,21.7372,20.48488,19.66166,19.23084
SDSSJ012449.48+325307.7,1.23768E+18,21.20620038,32.88547746,7761,301,1,133,STAR,22.41812,21.64479,21.54146,21.45277,20.91464
SDSSJ012232.02+333758.6,1.23767E+18,20.63341948,33.63295702,4829,301,3,166,GALAXY,22.59214,20.26115,18.43857,17.77428,17.33807
2MASSJ01220844+3256417,1.23767E+18,20.53520846,32.94493118,4829,301,3,161,STAR,17.95361,16.89681,16.52897,16.37917,16.30878
2MASXJ01243617+3251204,1.23767E+18,21.15057379,32.85579918,4829,301,2,161,GALAXY,18.19146,17.241,16.82028,16.42167,16.31933
NGC0483,1.23768E+18,20.48463365,33.52101776,7761,301,2,129,GALAXY,15.80908,13.80892,12.92705,12.47158,12.18182
SDSSJ012410.05+324913.9,1.23767E+18,21.041887,32.82055386,4829,301,2,161,GALAXY,23.70431,21.6281,20.04855,19.46184,19.08281
SDSSJ012357.33+334204.5,1.23768E+18,20.98890429,33.70125895,7781,301,3,70,GALAXY,22.34081,21.14479,19.23466,18.43915,17.94788
SDSSJ012151.45+333007.5,1.23768E+18,20.46438715,33.50209142,7761,301,2,129,GALAXY,25.77282,20.835,18.96349,18.37533,17.99843
SDSSJ012549.43+331612.9,1.23768E+18,21.45598501,33.27027542,7761,301,2,134,GALAXY,22.71015,20.93183,19.18605,18.54687,18.33804
SDSSJ012421.18+324940.4,1.23767E+18,21.08824468,32.82790947,4829,301,2,161,GALAXY,24.46604,21.16461,19.53914,18.96985,18.52616
SDSSJ012532.67+332857.6,1.23768E+18,21.38613053,33.48269162,7781,301,3,73,GALAXY,22.31466,21.11949,19.37711,18.65741,18.23572
SDSSJ012550.24+331330.7,1.23768E+18,21.459353,33.22520235,7781,301,2,73,STAR,20.26594,19.87814,19.76929,19.64227,19.40264
SDSSJ012414.56+334142.6,1.23768E+18,21.06068735,33.69519309,7781,301,3,71,GALAXY,21.15206,20.22642,19.25738,18.94091,18.47071
2MASXJ01254263+3305165,1.23768E+18,21.42778585,33.08780305,7781,301,2,73,GALAXY,17.83052,16.06919,15.27281,14.88962,14.58437
SDSSJ012141.46+332750.9,1.23768E+18,20.42277695,33.46416385,7761,301,2,128,GALAXY,22.7822,20.85803,19.04691,18.38342,17.94028
SDSSJ012536.12+332847.7,1.23768E+18,21.40051773,33.479942,7781,301,3,73,GALAXY,26.6589,22.08953,20.38579,19.23924,18.70298
SDSSJ012210.59+325452.9,1.23767E+18,20.54416164,32.91470805,4829,301,3,161,STAR,21.21247,20.10256,19.86286,19.74147,19.78124
SDSSJ012337.63+334308.7,1.23768E+18,20.90682554,33.71909956,7781,301,3,70,GALAXY,22.69892,21.87078,20.51848,19.59578,18.98577
SDSSJ012549.38+332147.2,1.23768E+18,21.45575809,33.36311953,7761,301,2,134,GALAXY,23.48446,20.88426,19.2027,18.53332,18.0957
SDSSJ012436.87+325013.9,1.23767E+18,21.15363188,32.83719927,4829,301,2,161,GALAXY,24.68229,21.31651,19.78163,19.2261,18.8784
SDSSJ012320.01+324742.9,1.23768E+18,20.83342037,32.7952418,7781,301,1,70,GALAXY,23.33543,21.63795,20.78139,20.03416,21.07027
IC1679,1.23768E+18,20.43546574,33.49372635,7761,301,2,128,GALAXY,16.96258,15.13028,14.2775,13.84947,13.54785
WHLJ012425.7+324858,1.23767E+18,21.10715828,32.81612645,4829,301,2,161,GALAXY,21.86131,18.73042,17.10224,16.5273,16.18003
2MASXJ01242569+3248575,1.23767E+18,21.10715828,32.81612645,4829,301,2,161,GALAXY,21.86131,18.73042,17.10224,16.5273,16.18003
SDSSJ012125.60+331704.0,1.23768E+18,20.3567017,33.28446483,7781,301,2,67,GALAXY,24.90516,22.37506,20.88156,19.90433,19.46232
SDSSJ012407.94+324743.0,1.23767E+18,21.033088,32.79528167,4829,301,2,160,STAR,21.76615,21.13338,20.43261,20.07635,19.6776
SDSSJ012151.53+325827.7,1.23767E+18,20.46471494,32.97437125,4829,301,3,161,GALAXY,25.59843,22.36475,20.60384,19.51481,18.91695
2MASSJ01225886+3248194,1.23768E+18,20.74540569,32.80553576,7781,301,1,70,GALAXY,21.29223,19.70864,18.18664,17.56593,17.1945
SDSSJ012537.93+332927.9,1.23768E+18,21.40807441,33.49110212,7781,301,3,73,GALAXY,23.17687,21.66339,20.32499,19.51427,18.84518
SDSSJ012131.78+332455.4,1.23768E+18,20.38245765,33.41539857,7761,301,2,128,GALAXY,22.16827,21.06352,19.1531,18.37053,18.02415
SDSSJ012212.32+325334.8,1.23767E+18,20.55135859,32.89301412,4829,301,3,161,STAR,19.2036,18.11389,17.91173,17.83805,17.82845
SDSSJ012141.46+330122.7,1.23768E+18,20.42275234,33.02289467,7761,301,1,129,STAR,20.416,19.44607,18.99315,18.86089,18.75667
SDSSJ012239.91+324948.1,1.23767E+18,20.66633589,32.83006534,4829,301,3,160,STAR,20.502,18.93904,18.33108,18.09109,18.00423
SDSSJ012217.42+325236.9,1.23767E+18,20.57257713,32.87691496,4829,301,3,161,GALAXY,26.57993,22.22568,20.45664,19.52225,18.97834
SDSSJ012530.36+333234.5,1.23768E+18,21.37652551,33.54293157,7781,301,3,73,GALAXY,25.31825,22.96228,20.55527,19.56,19.12195
SDSSJ012251.18+334219.7,1.23767E+18,20.71327292,33.70547964,4829,301,3,166,GALAXY,23.30889,22.00864,20.35077,19.52604,19.08529
SDSSJ012234.56+324958.1,1.23767E+18,20.64405065,32.83283733,4829,301,3,160,STAR,22.52368,20.40029,19.80167,19.58907,19.4994
SDSSJ012413.06+324721.4,1.23767E+18,21.05441818,32.78929098,4829,301,2,160,GALAXY,23.63379,20.21341,18.88472,18.34666,18.00005
2MASSJ01243136+3248233,1.23767E+18,21.13093655,32.80651186,4829,301,2,160,GALAXY,24.76172,20.03992,18.50696,17.93552,17.51324
SDSSJ012558.77+331401.8,1.23768E+18,21.49490777,33.2338749,7781,301,2,74,GALAXY,22.37999,22.46797,20.56157,19.11959,18.55007
SDSSJ012129.62+332535.1,1.23768E+18,20.37343167,33.4264176,7761,301,2,128,GALAXY,22.77244,21.09245,19.34763,18.61823,18.00921
2MASSJ01242790+3342437,1.23767E+18,21.11630553,33.71217593,4829,301,2,166,GALAXY,22.33007,20.35894,18.62217,18.01277,17.59641
SDSSJ012443.09+324921.4,1.23768E+18,21.17955829,32.82261593,7781,301,1,72,GALAXY,24.05193,21.78857,20.37693,19.75837,19.33876
2MASSJ01242139+3247186,1.23767E+18,21.08913266,32.78850911,4829,301,2,160,GALAXY,21.8354,20.02126,18.46364,17.89532,17.46335
2MASSJ01243631+3248235,1.23767E+18,21.15140507,32.80656857,4829,301,2,161,GALAXY,21.23684,19.54007,18.17753,17.57036,17.16037
SDSSJ012255.08+324725.2,1.23768E+18,20.72951784,32.79034553,7781,301,1,70,STAR,19.77616,18.82228,18.48243,18.33462,18.3258
SDSSJ012229.38+334055.2,1.23767E+18,20.62244859,33.6820096,4829,301,3,166,GALAXY,25.04891,22.10135,20.16168,19.29327,18.79993
WHLJ012229.4+334055,1.23767E+18,20.62244859,33.6820096,4829,301,3,166,GALAXY,25.04891,22.10135,20.16168,19.29327,18.79993
2MASXJ01255989+3319164,1.23768E+18,21.49947685,33.32122756,7761,301,2,134,GALAXY,20.27686,18.0277,16.91373,16.42768,16.07902
SDSSJ012149.59+325653.2,1.23767E+18,20.45661634,32.94811348,4829,301,3,161,GALAXY,22.96435,22.16058,21.02791,20.03977,19.5339
SDSSJ012124.61+330645.5,1.23768E+18,20.35255382,33.11265471,7761,301,1,128,STAR,20.91455,19.67197,19.38403,19.25765,18.97105
2MASXJ01244522+3341425,1.23767E+18,21.18843567,33.69508726,4829,301,2,166,GALAXY,20.06226,18.119,16.94622,16.46305,16.08126
SDSSJ012448.19+324917.2,1.23768E+18,21.20082065,32.8214485,7781,301,1,72,GALAXY,22.46849,21.26754,19.7146,19.21261,18.84441
SDSSJ012118.10+331215.9,1.23768E+18,20.32544716,33.20444793,7781,301,2,67,STAR,25.69268,22.01786,21.64388,21.42956,21.68568
SDSSJ012519.77+325407.1,1.23768E+18,21.33238973,32.90199863,7761,301,1,134,GALAXY,22.55627,21.7748,20.06712,18.96053,18.68084
SDSSJ012602.64+331706.5,1.23767E+18,21.51100302,33.28513615,4829,301,1,164,GALAXY,24.40081,22.10526,20.45192,19.49091,18.91029
SDSSJ012517.07+333724.2,1.23768E+18,21.32115151,33.62340817,7781,301,3,72,GALAXY,22.84653,21.23209,20.20168,19.29663,18.72912
SDSSJ012345.62+334526.9,1.23768E+18,20.94011506,33.75748715,7761,301,3,131,STAR,22.50365,20.79316,20.57712,20.48098,20.38405
SDSSJ012559.70+332238.0,1.23768E+18,21.49876552,33.37723399,7761,301,2,134,STAR,21.49873,20.51955,20.32581,20.20986,20.04116
CGCG502-074,1.23767E+18,21.04542778,32.76618657,4829,301,2,160,GALAXY,16.80382,15.52799,14.99329,14.74459,14.50352
2MASSJ01225656+3246385,1.23768E+18,20.7356815,32.77737829,7781,301,1,70,STAR,19.05812,17.47599,16.91295,16.71447,16.62076
SDSSJ012124.46+330504.1,1.23768E+18,20.35195346,33.08448153,7761,301,1,128,GALAXY,21.13229,20.65771,19.75749,18.63203,18.07418
2MASXJ01211822+3309310,1.23768E+18,20.32585491,33.15866685,7761,301,1,128,GALAXY,18.12964,16.42603,15.66454,15.29257,15.0165
2MASSJ01244009+3247558,1.23767E+18,21.16708046,32.79876069,4829,301,2,160,GALAXY,22.9205,20.50191,19.12964,18.57911,18.23965
SDSSJ012304.84+324602.0,1.23768E+18,20.77019759,32.76723521,7781,301,1,70,STAR,21.64945,20.80103,20.46317,20.35457,19.93755
SDSSJ012507.81+333929.5,1.23767E+18,21.28256136,33.65820016,4829,301,2,166,GALAXY,23.05229,22.50103,21.29647,19.98701,19.65101
2MASXJ01255535+3326144,1.23768E+18,21.48075199,33.43729025,7761,301,2,134,GALAXY,18.31546,16.45316,15.53504,15.08297,14.72295
SDSSJ012156.18+325354.4,1.23767E+18,20.48412205,32.89844906,4829,301,3,161,STAR,19.32182,18.19481,17.99424,17.92504,17.93473
SDSSJ012139.58+333251.0,1.23768E+18,20.41494439,33.54752243,7761,301,2,128,STAR,22.59997,21.66248,21.39934,21.21452,20.72735
2MASSJ01234338+3345589,1.23768E+18,20.93059749,33.76656206,7761,301,3,131,GALAXY,26.03653,19.68804,18.14414,17.60647,17.27389
WHLJ012114.3+331907,1.23768E+18,20.30947972,33.31853098,7781,301,2,67,GALAXY,23.00583,21.25364,19.40997,18.67891,18.18702
2MASSJ01214803+3255210,1.23767E+18,20.45014012,32.92249748,4829,301,3,161,STAR,17.14606,16.05585,15.82728,15.76851,15.75981
SDSSJ012117.66+330700.6,1.23768E+18,20.32361684,33.11683819,7761,301,1,128,STAR,24.69744,20.96928,20.36501,20.08942,20.31356
SDSSJ012434.86+324643.5,1.23767E+18,21.14525973,32.77876761,4829,301,2,160,GALAXY,23.15448,21.15482,19.73592,19.15443,18.77343
2MASSJ01243211+3344272,1.23767E+18,21.13386896,33.74064125,4829,301,2,167,GALAXY,22.50915,20.53832,18.83906,18.23128,17.81117
SDSSJ012445.32+324726.8,1.23768E+18,21.18886947,32.79079312,7781,301,1,72,GALAXY,23.99899,21.26725,19.56924,18.95169,18.67588
SDSSJ012601.53+332523.4,1.23768E+18,21.50638362,33.42322475,7761,301,2,134,STAR,17.5984,17.63457,18.06435,18.32353,18.63696
SDSSJ012606.08+332227.1,1.23767E+18,21.52533953,33.3741924,4829,301,1,165,GALAXY,24.19236,21.68806,20.60747,19.66961,19.45997
SDSSJ012140.51+325622.9,1.23768E+18,20.41879619,32.93971448,7781,301,1,68,GALAXY,22.23131,21.61528,20.50778,19.62803,19.17909
CGCG502-044,1.23768E+18,20.3227589,33.09039431,7761,301,1,128,GALAXY,16.85371,14.93098,14.09168,13.67551,13.35247
SDSSJ012312.12+334615.9,1.23767E+18,20.80052838,33.77109188,4829,301,3,167,STAR,20.80624,20.34954,20.14731,19.8063,19.84971
2MASSJ01211670+3325228,1.23768E+18,20.31966697,33.42303077,7761,301,2,128,GALAXY,20.94396,19.02715,17.65088,17.106,16.69713
SDSSJ012117.27+330458.9,1.23768E+18,20.32195322,33.08292965,7761,301,1,128,STAR,20.95132,19.35038,18.77333,18.50053,18.41009
SDSSJ012331.03+334700.4,1.23768E+18,20.87932161,33.78347514,7761,301,3,130,GALAXY,22.62424,21.21758,19.96589,19.16348,18.72186
SDSSJ012428.14+324512.2,1.23767E+18,21.11728757,32.75340503,4829,301,2,160,GALAXY,23.23199,21.69431,20.02281,19.36971,18.99156
2MASSJ01234280+3243333,1.23767E+18,20.9283726,32.72587193,4829,301,2,160,STAR,19.25957,17.75372,17.19365,16.99509,16.93837
SDSSJ012508.56+324926.9,1.23768E+18,21.28377772,32.82392412,7781,301,1,73,GALAXY,22.67929,21.99596,22.5887,22.04718,23.28212
SDSSJ012425.46+324457.4,1.23767E+18,21.10610041,32.74928755,4829,301,2,160,STAR,21.1324,20.61838,20.47811,20.45654,20.28602
SDSSJ012453.35+334322.0,1.23767E+18,21.22232132,33.72279007,4829,301,2,167,STAR,18.84553,18.12948,18.09291,18.03599,17.88499
SDSSJ012148.33+333712.9,1.23768E+18,20.45137461,33.62027812,7781,301,3,67,GALAXY,26.54675,20.56408,18.91434,18.23551,17.88043
RMJ012148.3+333713.0,1.23768E+18,20.45137461,33.62027812,7781,301,3,67,GALAXY,26.54675,20.56408,18.91434,18.23551,17.88043
SDSSJ012150.85+333748.7,1.23768E+18,20.46187782,33.63022424,7781,301,3,67,GALAXY,22.519,21.66067,20.06406,19.14108,18.63966
SDSSJ012217.65+324826.4,1.23767E+18,20.57353891,32.80734939,4829,301,3,160,GALAXY,21.8446,21.27819,20.18717,19.37365,18.76986
IC1677,1.23768E+18,20.27908493,33.21611634,7781,301,2,67,GALAXY,17.15779,15.38449,15.04663,14.87082,15.02613
IC1677NED01,1.23768E+18,20.27908493,33.21611634,7781,301,2,67,GALAXY,17.15779,15.38449,15.04663,14.87082,15.02613
SDSSJ012313.91+334701.3,1.23767E+18,20.8079756,33.78370409,4829,301,3,167,GALAXY,24.89325,23.48323,21.42057,20.18591,19.71836
KUG0121+335,1.23767E+18,21.10361834,33.76832048,4829,301,2,167,GALAXY,17.08808,15.95127,15.44298,15.20353,15.01267
SDSSJ012106.90+332008.6,1.23768E+18,20.27878409,33.33574217,7781,301,2,67,GALAXY,22.7575,21.64077,19.96562,19.14768,18.73689
RMJ012106.9+332008.6,1.23768E+18,20.27878409,33.33574217,7781,301,2,67,GALAXY,22.7575,21.64077,19.96562,19.14768,18.73689
2MASXJ01243602+3345344,1.23767E+18,21.14998314,33.75967091,4829,301,2,167,GALAXY,18.82964,17.37117,16.62498,16.21086,15.87472
SDSSJ012555.80+333104.1,1.23768E+18,21.48251866,33.51780931,7781,301,3,73,GALAXY,24.15615,21.37209,19.48438,18.77906,18.38165
SDSSJ012200.82+325021.6,1.23767E+18,20.50346454,32.83933453,4829,301,3,160,STAR,21.65907,20.62611,20.37221,20.21475,20.31554
2MASSJ01234917+3242497,1.23767E+18,20.95490607,32.7137932,4829,301,2,160,STAR,16.73976,15.36743,14.84291,14.64858,14.58482
2MASSJ01231803+3242467,1.23768E+18,20.82523488,32.71307597,7781,301,1,70,GALAXY,21.59533,19.57695,17.98464,17.39278,17.03201
SDSSJ012612.57+330725.3,1.23767E+18,21.55238265,33.12369566,4829,301,1,163,GALAXY,24.86916,23.03734,21.1426,19.81473,19.11114
2MASSJ01210185+3315552,1.23768E+18,20.25776649,33.26537505,7781,301,2,67,STAR,21.48601,18.44648,17.23375,16.78259,16.52531
SDSSJ012334.00+324220.6,1.23768E+18,20.89170296,32.70573606,7781,301,1,71,GALAXY,23.17908,23.2001,21.1484,20.03473,19.56503
CGCG502-043,1.23768E+18,20.27345869,33.37887587,7781,301,2,67,GALAXY,16.68826,14.81772,13.99164,13.57277,13.26595
NGC0553,1.23767E+18,21.55217982,33.40506988,4829,301,1,165,GALAXY,16.92118,15.08534,14.26572,13.86194,13.57453
2MASSJ01261478+3322415,1.23767E+18,21.56156496,33.3782739,4829,301,1,165,GALAXY,24.06846,20.47181,18.62733,17.98611,17.57736
SDSSJ012441.80+334556.0,1.23767E+18,21.1741655,33.7655794,4829,301,2,167,GALAXY,22.80343,21.02291,19.22515,18.58512,18.13516
SDSSJ012124.48+333250.9,1.23768E+18,20.35201444,33.54747345,7761,301,2,128,STAR,21.23897,20.57582,20.53471,20.46764,20.18888
2MASSJ01223590+3345490,1.23767E+18,20.64961251,33.76375037,4829,301,3,166,GALAXY,22.93346,20.34618,18.71401,18.12724,17.69743
2MASXJ01255803+3258564,1.23767E+18,21.49192195,32.98243736,4829,301,1,162,GALAXY,20.30209,18.15793,16.96021,16.48432,16.09582
2MASSJ01211520+3301380,1.23768E+18,20.3133699,33.02723799,7761,301,1,128,STAR,18.42354,16.8828,16.34526,16.16403,16.08368
CGCG502-047,1.23768E+18,20.39515024,33.60036632,7781,301,3,67,GALAXY,16.75768,15.17641,14.33777,13.91613,13.60159
SDSSJ012557.41+333227.5,1.23768E+18,21.48922448,33.54099927,7781,301,3,73,GALAXY,23.36123,22.1559,20.93025,20.06774,19.58111
SDSSJ012100.24+331716.0,1.23768E+18,20.25100193,33.28779421,7781,301,2,67,GALAXY,23.38906,22.13255,20.56886,19.78344,19.25422
SDSSJ012101.09+331941.1,1.23768E+18,20.25456064,33.32810902,7781,301,2,67,GALAXY,24.42867,21.71153,19.65358,18.95849,18.5728
SDSSJ012548.80+325531.4,1.23767E+18,21.45336916,32.92540331,4829,301,1,162,STAR,19.1911,18.87758,18.72602,18.58126,18.43401
SDSSJ012618.42+331011.1,1.23767E+18,21.57678801,33.16977427,4829,301,1,163,GALAXY,21.48585,21.36165,20.30998,19.23555,18.81178
2MASSJ01225733+3347525,1.23767E+18,20.73879392,33.79790714,4829,301,3,167,GALAXY,22.04267,20.2043,18.61961,18.03443,17.62364
WBL039,1.23767E+18,20.9529447,32.69470341,4829,301,2,160,GALAXY,24.88138,25.19955,24.16122,21.37767,19.77019
SDSSJ012335.87+334910.6,1.23768E+18,20.89944026,33.81960692,7761,301,3,131,STAR,23.23551,22.0512,20.61485,19.52705,18.84792
SDSSJ012555.66+333408.9,1.23768E+18,21.48193645,33.56916313,7781,301,3,73,GALAXY,22.85068,22.27228,20.60072,19.76041,19.19118
SDSSJ012114.42+330012.2,1.23768E+18,20.31009197,33.0033464,7761,301,1,128,STAR,21.48643,20.43323,20.06488,20.03966,20.15689
NGC0513,1.23767E+18,21.11169303,33.79948784,4829,301,2,167,GALAXY,15.39143,13.94068,13.14814,12.78023,12.46217
SDSSJ012100.11+330741.3,1.23768E+18,20.25041465,33.12808613,7761,301,1,128,STAR,20.95804,19.53733,18.83314,18.53594,18.37482
SDSSJ012103.47+332553.8,1.23767E+18,20.26447025,33.43162778,4829,301,4,164,STAR,20.9913,20.34663,20.18873,20.2167,19.95452
2MASXJ01241840+3241595,1.23767E+18,21.0766585,32.69987918,4829,301,2,160,GALAXY,20.73746,18.42608,17.17416,16.54763,16.05381
SDSSJ012240.34+334726.2,1.23767E+18,20.66808412,33.79062834,4829,301,3,167,GALAXY,23.81315,22.35822,20.35828,19.44988,18.99977
NGC0528,1.23768E+18,21.38990167,33.67142743,7781,301,3,72,GALAXY,15.64554,13.64825,12.71622,12.23414,11.8769
SDSSJ012126.80+333604.4,1.23768E+18,20.36168247,33.60123708,7781,301,3,67,STAR,22.40539,21.70845,21.68129,21.72872,22.80294
SDSSJ012054.23+331341.9,1.23767E+18,20.22599051,33.22830545,4829,301,4,163,GALAXY,22.22412,20.99386,19.17121,18.38951,17.9536
2MASSJ01230496+3349196,1.23767E+18,20.77070419,33.82209367,4829,301,3,167,GALAXY,19.76108,18.06282,17.0001,16.48711,16.10773
SDSSJ012054.76+331928.9,1.23767E+18,20.22818376,33.32470858,4829,301,4,163,GALAXY,24.7749,21.60206,19.67339,18.86426,18.33895
SDSSJ012454.12+334629.4,1.23767E+18,21.22552238,33.77483682,4829,301,2,167,GALAXY,23.04204,22.56448,21.13896,19.9428,19.31477
2MASSJ01224836+3242167,1.23768E+18,20.70152554,32.70459965,8112,301,6,57,STAR,17.72946,16.12367,15.52815,15.33792,15.25975
SDSSJ012610.93+330040.8,1.23767E+18,21.54555806,33.01134376,4829,301,1,162,STAR,22.7499,21.27654,20.61868,20.22991,19.82307
2MASSJ01225753+3241235,1.23768E+18,20.73975625,32.68986984,8112,301,6,57,STAR,18.17804,16.60907,15.89598,15.61013,15.44173
SDSSJ012626.53+332005.2,1.23767E+18,21.61057283,33.33478482,4829,301,1,164,GALAXY,23.6544,22.74169,21.05493,19.88218,19.05972
SDSSJ012055.45+332244.6,1.23767E+18,20.23107068,33.3790797,4829,301,4,164,STAR,24.81252,21.66405,21.09002,21.02092,20.81563
SDSSJ012116.37+325705.9,1.23768E+18,20.3182191,32.95166853,7781,301,1,67,GALAXY,26.55951,22.54165,21.2295,19.9583,19.37398
SDSSJ012232.94+324305.2,1.23767E+18,20.63727966,32.71811841,4829,301,3,160,STAR,23.64747,22.02518,21.61793,21.92196,22.24833
SDSSJ012107.01+330042.6,1.23768E+18,20.27922783,33.01178663,7761,301,1,128,STAR,20.85923,19.60509,19.12115,18.87693,18.91419
SDSSJ012553.23+333706.6,1.23768E+18,21.47182158,33.61851577,7781,301,3,73,GALAXY,23.19158,21.99174,21.15228,20.30369,19.81354
SDSSJ012055.78+330607.6,1.23768E+18,20.23236595,33.10207024,7761,301,1,128,STAR,18.41981,17.07362,16.54533,16.36393,16.2445
2MASSJ01223562+3242230,1.23767E+18,20.64836077,32.70636214,4829,301,3,159,GALAXY,21.77543,19.24796,17.83599,17.30094,16.91543
2MASSJ01214893+3248209,1.23767E+18,20.45384499,32.80580229,4829,301,3,160,STAR,19.19299,17.71676,17.17541,16.98595,16.92785
SDSSJ012425.79+334943.7,1.23767E+18,21.10748639,33.82882954,4829,301,2,167,STAR,21.91793,21.47031,21.30579,21.3287,21.29325
2MASSJ01230609+3240223,1.23768E+18,20.77539115,32.67284661,8112,301,6,57,STAR,18.13348,16.45219,15.86095,15.65289,15.55676
SDSSJ012210.45+334551.3,1.23768E+18,20.54357603,33.76424593,7781,301,3,68,GALAXY,23.24187,24.0227,21.80226,20.6785,19.64386
CGCG502-069,1.23767E+18,20.96636603,32.6588031,4829,301,2,159,GALAXY,16.89855,14.90627,13.93953,13.44482,13.076
SDSSJ012105.60+333131.6,1.23767E+18,20.2733812,33.52546444,4829,301,4,165,STAR,22.34147,21.4663,21.29991,21.30252,20.97722
2MASXJ01214231+3341491,1.23768E+18,20.42619043,33.69712245,7781,301,3,67,GALAXY,20.77563,18.944,17.51103,16.97623,16.59302
SDSSJ012116.19+333528.7,1.23768E+18,20.31749347,33.5913049,7761,301,2,128,STAR,20.931,20.20712,19.97095,19.95131,19.89321
